-BEGIN HEADER-
NASA/POWER SRB/FLASHFlux/MERRA2/GEOS 5.12.4 (FP-IT) 0.5 x 0.5 Degree Daily Averaged Data 
Dates (month/day/year): 01/01/2017 through 12/31/2017 
Location: Regional 
Elevation from MERRA-2: Average for 1/2x1/2 degree lat/lon region = na meters   Site = na 
Climate zone: na (reference Briggs et al: http://www.energycodes.gov) 
Value for missing model data cannot be computed or out of model availability range: -99 
Parameter(s): 
T2M MERRA2 1/2x1/2 Temperature at 2 Meters (C) 
-END HEADER-
LAT,LON,YEAR,DOY,T2M
35.75,-114.25,2017,001,    7.59
35.75,-113.75,2017,001,    5.80
35.75,-113.25,2017,001,    4.05
35.75,-112.75,2017,001,    2.93
35.75,-112.25,2017,001,    1.81
35.75,-111.75,2017,001,    1.17
35.75,-111.25,2017,001,    2.52
35.75,-110.75,2017,001,    2.09
36.25,-115.25,2017,001,    5.05
36.25,-114.75,2017,001,    6.87
36.25,-114.25,2017,001,    7.23
36.25,-113.75,2017,001,    5.06
36.25,-113.25,2017,001,    3.22
36.25,-112.75,2017,001,    2.03
36.25,-112.25,2017,001,    1.27
36.25,-111.75,2017,001,    0.99
36.25,-111.25,2017,001,    1.20
36.25,-110.75,2017,001,    0.88
36.75,-115.25,2017,001,    3.32
36.75,-114.75,2017,001,    4.96
36.75,-114.25,2017,001,    5.89
36.75,-113.75,2017,001,    4.51
36.75,-113.25,2017,001,    2.59
36.75,-112.75,2017,001,    1.28
36.75,-112.25,2017,001,    0.60
36.75,-111.75,2017,001,    0.51
36.75,-111.25,2017,001,    0.53
36.75,-110.75,2017,001,    0.43
37.25,-115.25,2017,001,    1.74
37.25,-114.75,2017,001,    2.50
37.25,-114.25,2017,001,    2.77
37.25,-113.75,2017,001,    2.37
37.25,-113.25,2017,001,    0.67
37.25,-112.75,2017,001,   -0.31
37.25,-112.25,2017,001,   -0.52
37.25,-111.75,2017,001,   -0.05
37.25,-111.25,2017,001,    0.43
37.25,-110.75,2017,001,    0.69
32.75,-115.25,2017,002,   11.05
32.75,-114.75,2017,002,   10.62
32.75,-114.25,2017,002,   10.65
32.75,-113.75,2017,002,   10.55
32.75,-113.25,2017,002,   10.89
32.75,-112.75,2017,002,   10.18
32.75,-112.25,2017,002,    9.43
32.75,-111.75,2017,002,    8.90
32.75,-111.25,2017,002,    7.71
32.75,-110.75,2017,002,    5.54
33.25,-115.25,2017,002,   10.23
33.25,-114.75,2017,002,   10.09
33.25,-114.25,2017,002,   10.23
33.25,-113.75,2017,002,    9.78
33.25,-113.25,2017,002,   10.62
33.25,-112.75,2017,002,   10.65
33.25,-112.25,2017,002,   10.09
33.25,-111.75,2017,002,    8.93
33.25,-111.25,2017,002,    6.92
33.25,-110.75,2017,002,    4.95
33.75,-115.25,2017,002,    8.86
33.75,-114.75,2017,002,    9.44
33.75,-114.25,2017,002,    9.60
33.75,-113.75,2017,002,    8.68
33.75,-113.25,2017,002,    8.63
33.75,-112.75,2017,002,    8.53
33.75,-112.25,2017,002,    8.06
33.75,-111.75,2017,002,    6.86
33.75,-111.25,2017,002,    4.71
33.75,-110.75,2017,002,    2.86
34.25,-115.25,2017,002,    7.69
34.25,-114.75,2017,002,    8.26
34.25,-114.25,2017,002,    8.74
34.25,-113.75,2017,002,    7.82
34.25,-113.25,2017,002,    6.25
34.25,-112.75,2017,002,    4.79
34.25,-112.25,2017,002,    4.07
34.25,-111.75,2017,002,    3.40
34.25,-111.25,2017,002,    1.12
34.25,-110.75,2017,002,    0.46
34.75,-115.25,2017,002,    5.93
34.75,-114.75,2017,002,    6.75
34.75,-114.25,2017,002,    7.33
34.75,-113.75,2017,002,    5.87
34.75,-113.25,2017,002,    3.79
34.75,-112.75,2017,002,    2.15
34.75,-112.25,2017,002,    1.38
34.75,-111.75,2017,002,    0.82
34.75,-111.25,2017,002,   -0.76
34.75,-110.75,2017,002,    0.12
35.25,-115.25,2017,002,    4.57
35.25,-114.75,2017,002,    5.62
35.25,-114.25,2017,002,    6.20
35.25,-113.75,2017,002,    4.23
35.25,-113.25,2017,002,    2.17
35.25,-112.75,2017,002,    0.99
35.25,-112.25,2017,002,    0.07
35.25,-111.75,2017,002,   -0.52
35.25,-111.25,2017,002,    0.37
35.25,-110.75,2017,002,    0.60
35.75,-115.25,2017,002,    5.14
35.75,-114.75,2017,002,    6.13
35.75,-114.25,2017,002,    6.08
35.75,-113.75,2017,002,    3.98
35.75,-113.25,2017,002,    2.00
35.75,-112.75,2017,002,    0.76
35.75,-112.25,2017,002,   -0.06
35.75,-111.75,2017,002,   -0.33
35.75,-111.25,2017,002,    0.93
35.75,-110.75,2017,002,    0.28
36.25,-115.25,2017,002,    4.26
36.25,-114.75,2017,002,    5.93
36.25,-114.25,2017,002,    6.32
36.25,-113.75,2017,002,    3.99
36.25,-113.25,2017,002,    2.27
36.25,-112.75,2017,002,    0.96
36.25,-112.25,2017,002,    0.34
36.25,-111.75,2017,002,    0.24
36.25,-111.25,2017,002,    0.32
36.25,-110.75,2017,002,   -0.20
36.75,-115.25,2017,002,    2.06
36.75,-114.75,2017,002,    3.82
36.75,-114.25,2017,002,    5.46
36.75,-113.75,2017,002,    4.35
36.75,-113.25,2017,002,    2.54
36.75,-112.75,2017,002,    1.02
36.75,-112.25,2017,002,    0.40
36.75,-111.75,2017,002,    0.49
36.75,-111.25,2017,002,    0.54
36.75,-110.75,2017,002,    0.06
37.25,-115.25,2017,002,    0.64
37.25,-114.75,2017,002,    1.66
37.25,-114.25,2017,002,    2.67
37.25,-113.75,2017,002,    2.63
37.25,-113.25,2017,002,    0.80
37.25,-112.75,2017,002,   -0.47
37.25,-112.25,2017,002,   -0.63
37.25,-111.75,2017,002,    0.07
37.25,-111.25,2017,002,    0.79
37.25,-110.75,2017,002,    0.84
32.75,-115.25,2017,003,   11.95
32.75,-114.75,2017,003,   11.90
32.75,-114.25,2017,003,   11.95
32.75,-113.75,2017,003,   11.88
32.75,-113.25,2017,003,   12.09
32.75,-112.75,2017,003,   11.56
32.75,-112.25,2017,003,   11.26
32.75,-111.75,2017,003,   11.34
32.75,-111.25,2017,003,   10.79
32.75,-110.75,2017,003,    9.05
33.25,-115.25,2017,003,   11.13
33.25,-114.75,2017,003,   11.28
33.25,-114.25,2017,003,   11.65
33.25,-113.75,2017,003,   11.03
33.25,-113.25,2017,003,   11.37
33.25,-112.75,2017,003,   11.32
33.25,-112.25,2017,003,   11.17
33.25,-111.75,2017,003,   10.85
33.25,-111.25,2017,003,    9.65
33.25,-110.75,2017,003,    8.02
33.75,-115.25,2017,003,    9.87
33.75,-114.75,2017,003,   10.60
33.75,-114.25,2017,003,   11.00
33.75,-113.75,2017,003,   10.04
33.75,-113.25,2017,003,    9.64
33.75,-112.75,2017,003,    9.44
33.75,-112.25,2017,003,    9.26
33.75,-111.75,2017,003,    8.76
33.75,-111.25,2017,003,    7.23
33.75,-110.75,2017,003,    5.42
34.25,-115.25,2017,003,    8.64
34.25,-114.75,2017,003,    9.42
34.25,-114.25,2017,003,   10.03
34.25,-113.75,2017,003,    9.20
34.25,-113.25,2017,003,    7.59
34.25,-112.75,2017,003,    6.18
34.25,-112.25,2017,003,    5.50
34.25,-111.75,2017,003,    5.10
34.25,-111.25,2017,003,    2.96
34.25,-110.75,2017,003,    2.29
34.75,-115.25,2017,003,    6.64
34.75,-114.75,2017,003,    7.65
34.75,-114.25,2017,003,    8.42
34.75,-113.75,2017,003,    7.24
34.75,-113.25,2017,003,    5.41
34.75,-112.75,2017,003,    3.71
34.75,-112.25,2017,003,    2.54
34.75,-111.75,2017,003,    1.82
34.75,-111.25,2017,003,    0.54
34.75,-110.75,2017,003,    1.68
35.25,-115.25,2017,003,    5.01
35.25,-114.75,2017,003,    6.24
35.25,-114.25,2017,003,    7.08
35.25,-113.75,2017,003,    5.58
35.25,-113.25,2017,003,    3.78
35.25,-112.75,2017,003,    2.49
35.25,-112.25,2017,003,    1.10
35.25,-111.75,2017,003,    0.20
35.25,-111.25,2017,003,    1.53
35.25,-110.75,2017,003,    2.03
35.75,-115.25,2017,003,    5.36
35.75,-114.75,2017,003,    6.54
35.75,-114.25,2017,003,    6.90
35.75,-113.75,2017,003,    5.27
35.75,-113.25,2017,003,    3.38
35.75,-112.75,2017,003,    2.04
35.75,-112.25,2017,003,    0.95
35.75,-111.75,2017,003,    0.47
35.75,-111.25,2017,003,    1.89
35.75,-110.75,2017,003,    1.26
36.25,-115.25,2017,003,    4.75
36.25,-114.75,2017,003,    6.42
36.25,-114.25,2017,003,    7.05
36.25,-113.75,2017,003,    5.14
36.25,-113.25,2017,003,    3.35
36.25,-112.75,2017,003,    1.90
36.25,-112.25,2017,003,    1.06
36.25,-111.75,2017,003,    0.72
36.25,-111.25,2017,003,    0.77
36.25,-110.75,2017,003,    0.14
36.75,-115.25,2017,003,    3.13
36.75,-114.75,2017,003,    4.74
36.75,-114.25,2017,003,    6.18
36.75,-113.75,2017,003,    5.29
36.75,-113.25,2017,003,    3.43
36.75,-112.75,2017,003,    1.67
36.75,-112.25,2017,003,    0.77
36.75,-111.75,2017,003,    0.61
36.75,-111.25,2017,003,    0.48
36.75,-110.75,2017,003,    0.05
37.25,-115.25,2017,003,    1.61
37.25,-114.75,2017,003,    2.61
37.25,-114.25,2017,003,    3.42
37.25,-113.75,2017,003,    3.10
37.25,-113.25,2017,003,    1.26
37.25,-112.75,2017,003,   -0.20
37.25,-112.25,2017,003,   -0.60
37.25,-111.75,2017,003,   -0.12
37.25,-111.25,2017,003,    0.49
37.25,-110.75,2017,003,    0.77
32.75,-115.25,2017,004,   13.09
32.75,-114.75,2017,004,   12.69
32.75,-114.25,2017,004,   12.94
32.75,-113.75,2017,004,   12.52
32.75,-113.25,2017,004,   13.00
32.75,-112.75,2017,004,   12.85
32.75,-112.25,2017,004,   12.97
32.75,-111.75,2017,004,   13.31
32.75,-111.25,2017,004,   12.86
32.75,-110.75,2017,004,   10.65
33.25,-115.25,2017,004,   12.11
33.25,-114.75,2017,004,   12.08
33.25,-114.25,2017,004,   12.43
33.25,-113.75,2017,004,   11.86
33.25,-113.25,2017,004,   12.31
33.25,-112.75,2017,004,   12.60
33.25,-112.25,2017,004,   12.80
33.25,-111.75,2017,004,   12.70
33.25,-111.25,2017,004,   11.57
33.25,-110.75,2017,004,    9.64
33.75,-115.25,2017,004,   10.91
33.75,-114.75,2017,004,   11.32
33.75,-114.25,2017,004,   11.61
33.75,-113.75,2017,004,   10.93
33.75,-113.25,2017,004,   10.79
33.75,-112.75,2017,004,   10.89
33.75,-112.25,2017,004,   10.91
33.75,-111.75,2017,004,   10.53
33.75,-111.25,2017,004,    9.10
33.75,-110.75,2017,004,    7.11
34.25,-115.25,2017,004,   10.11
34.25,-114.75,2017,004,   10.23
34.25,-114.25,2017,004,   10.42
34.25,-113.75,2017,004,    9.84
34.25,-113.25,2017,004,    8.78
34.25,-112.75,2017,004,    7.80
34.25,-112.25,2017,004,    7.32
34.25,-111.75,2017,004,    6.88
34.25,-111.25,2017,004,    4.90
34.25,-110.75,2017,004,    4.22
34.75,-115.25,2017,004,    8.51
34.75,-114.75,2017,004,    8.61
34.75,-114.25,2017,004,    8.69
34.75,-113.75,2017,004,    7.52
34.75,-113.25,2017,004,    6.10
34.75,-112.75,2017,004,    4.97
34.75,-112.25,2017,004,    4.19
34.75,-111.75,2017,004,    3.57
34.75,-111.25,2017,004,    2.48
34.75,-110.75,2017,004,    3.77
35.25,-115.25,2017,004,    6.86
35.25,-114.75,2017,004,    7.31
35.25,-114.25,2017,004,    7.41
35.25,-113.75,2017,004,    5.61
35.25,-113.25,2017,004,    4.03
35.25,-112.75,2017,004,    3.23
35.25,-112.25,2017,004,    2.35
35.25,-111.75,2017,004,    1.98
35.25,-111.25,2017,004,    3.64
35.25,-110.75,2017,004,    3.98
35.75,-115.25,2017,004,    6.70
35.75,-114.75,2017,004,    7.60
35.75,-114.25,2017,004,    7.34
35.75,-113.75,2017,004,    5.27
35.75,-113.25,2017,004,    3.57
35.75,-112.75,2017,004,    2.59
35.75,-112.25,2017,004,    1.87
35.75,-111.75,2017,004,    1.96
35.75,-111.25,2017,004,    3.71
35.75,-110.75,2017,004,    2.88
36.25,-115.25,2017,004,    5.61
36.25,-114.75,2017,004,    7.29
36.25,-114.25,2017,004,    7.54
36.25,-113.75,2017,004,    5.25
36.25,-113.25,2017,004,    3.44
36.25,-112.75,2017,004,    2.24
36.25,-112.25,2017,004,    1.52
36.25,-111.75,2017,004,    1.48
36.25,-111.25,2017,004,    1.81
36.25,-110.75,2017,004,    1.49
36.75,-115.25,2017,004,    3.75
36.75,-114.75,2017,004,    5.19
36.75,-114.25,2017,004,    6.36
36.75,-113.75,2017,004,    5.49
36.75,-113.25,2017,004,    3.34
36.75,-112.75,2017,004,    1.84
36.75,-112.25,2017,004,    1.02
36.75,-111.75,2017,004,    1.01
36.75,-111.25,2017,004,    1.23
36.75,-110.75,2017,004,    1.23
37.25,-115.25,2017,004,    2.42
37.25,-114.75,2017,004,    2.97
37.25,-114.25,2017,004,    3.43
37.25,-113.75,2017,004,    3.40
37.25,-113.25,2017,004,    1.58
37.25,-112.75,2017,004,    0.28
37.25,-112.25,2017,004,   -0.21
37.25,-111.75,2017,004,    0.32
37.25,-111.25,2017,004,    1.05
37.25,-110.75,2017,004,    1.63
32.75,-115.25,2017,005,   15.56
32.75,-114.75,2017,005,   15.15
32.75,-114.25,2017,005,   14.75
32.75,-113.75,2017,005,   14.38
32.75,-113.25,2017,005,   14.35
32.75,-112.75,2017,005,   13.72
32.75,-112.25,2017,005,   13.31
32.75,-111.75,2017,005,   13.13
32.75,-111.25,2017,005,   12.19
32.75,-110.75,2017,005,   10.33
33.25,-115.25,2017,005,   14.41
33.25,-114.75,2017,005,   14.23
33.25,-114.25,2017,005,   14.11
33.25,-113.75,2017,005,   13.68
33.25,-113.25,2017,005,   14.05
33.25,-112.75,2017,005,   13.98
33.25,-112.25,2017,005,   13.67
33.25,-111.75,2017,005,   12.98
33.25,-111.25,2017,005,   11.33
33.25,-110.75,2017,005,    9.62
33.75,-115.25,2017,005,   13.41
33.75,-114.75,2017,005,   13.68
33.75,-114.25,2017,005,   13.41
33.75,-113.75,2017,005,   12.58
33.75,-113.25,2017,005,   12.26
33.75,-112.75,2017,005,   12.15
33.75,-112.25,2017,005,   11.82
33.75,-111.75,2017,005,   10.89
33.75,-111.25,2017,005,    9.06
33.75,-110.75,2017,005,    7.33
34.25,-115.25,2017,005,   12.59
34.25,-114.75,2017,005,   12.66
34.25,-114.25,2017,005,   12.48
34.25,-113.75,2017,005,   11.52
34.25,-113.25,2017,005,   10.08
34.25,-112.75,2017,005,    8.87
34.25,-112.25,2017,005,    8.19
34.25,-111.75,2017,005,    7.56
34.25,-111.25,2017,005,    5.43
34.25,-110.75,2017,005,    4.84
34.75,-115.25,2017,005,   10.79
34.75,-114.75,2017,005,   10.98
34.75,-114.25,2017,005,   10.86
34.75,-113.75,2017,005,    9.38
34.75,-113.25,2017,005,    7.74
34.75,-112.75,2017,005,    6.44
34.75,-112.25,2017,005,    5.60
34.75,-111.75,2017,005,    5.01
34.75,-111.25,2017,005,    3.58
34.75,-110.75,2017,005,    4.54
35.25,-115.25,2017,005,    9.01
35.25,-114.75,2017,005,    9.71
35.25,-114.25,2017,005,    9.65
35.25,-113.75,2017,005,    7.78
35.25,-113.25,2017,005,    6.05
35.25,-112.75,2017,005,    5.16
35.25,-112.25,2017,005,    4.21
35.25,-111.75,2017,005,    3.63
35.25,-111.25,2017,005,    4.86
35.25,-110.75,2017,005,    5.02
35.75,-115.25,2017,005,    8.99
35.75,-114.75,2017,005,    9.97
35.75,-114.25,2017,005,    9.54
35.75,-113.75,2017,005,    7.56
35.75,-113.25,2017,005,    5.79
35.75,-112.75,2017,005,    4.72
35.75,-112.25,2017,005,    4.00
35.75,-111.75,2017,005,    3.96
35.75,-111.25,2017,005,    5.59
35.75,-110.75,2017,005,    4.72
36.25,-115.25,2017,005,    8.06
36.25,-114.75,2017,005,    9.57
36.25,-114.25,2017,005,    9.51
36.25,-113.75,2017,005,    7.30
36.25,-113.25,2017,005,    5.78
36.25,-112.75,2017,005,    4.60
36.25,-112.25,2017,005,    4.18
36.25,-111.75,2017,005,    4.26
36.25,-111.25,2017,005,    4.28
36.25,-110.75,2017,005,    3.67
36.75,-115.25,2017,005,    6.20
36.75,-114.75,2017,005,    7.39
36.75,-114.25,2017,005,    8.01
36.75,-113.75,2017,005,    6.91
36.75,-113.25,2017,005,    5.33
36.75,-112.75,2017,005,    3.92
36.75,-112.25,2017,005,    3.53
36.75,-111.75,2017,005,    3.59
36.75,-111.25,2017,005,    3.31
36.75,-110.75,2017,005,    2.58
37.25,-115.25,2017,005,    4.27
37.25,-114.75,2017,005,    4.56
37.25,-114.25,2017,005,    4.23
37.25,-113.75,2017,005,    3.60
37.25,-113.25,2017,005,    2.02
37.25,-112.75,2017,005,    1.09
37.25,-112.25,2017,005,    1.46
37.25,-111.75,2017,005,    2.06
37.25,-111.25,2017,005,    2.09
37.25,-110.75,2017,005,    1.44
32.75,-115.25,2017,006,   10.64
32.75,-114.75,2017,006,   10.57
32.75,-114.25,2017,006,   11.06
32.75,-113.75,2017,006,   11.61
32.75,-113.25,2017,006,   12.13
32.75,-112.75,2017,006,   11.84
32.75,-112.25,2017,006,   11.78
32.75,-111.75,2017,006,   11.67
32.75,-111.25,2017,006,   11.02
32.75,-110.75,2017,006,    9.40
33.25,-115.25,2017,006,    9.38
33.25,-114.75,2017,006,    9.53
33.25,-114.25,2017,006,   10.28
33.25,-113.75,2017,006,   10.94
33.25,-113.25,2017,006,   11.84
33.25,-112.75,2017,006,   11.92
33.25,-112.25,2017,006,   11.83
33.25,-111.75,2017,006,   11.16
33.25,-111.25,2017,006,    9.69
33.25,-110.75,2017,006,    7.92
33.75,-115.25,2017,006,    7.50
33.75,-114.75,2017,006,    8.41
33.75,-114.25,2017,006,    9.27
33.75,-113.75,2017,006,    9.61
33.75,-113.25,2017,006,    9.70
33.75,-112.75,2017,006,    9.49
33.75,-112.25,2017,006,    9.27
33.75,-111.75,2017,006,    8.34
33.75,-111.25,2017,006,    6.37
33.75,-110.75,2017,006,    4.20
34.25,-115.25,2017,006,    5.97
34.25,-114.75,2017,006,    7.04
34.25,-114.25,2017,006,    8.24
34.25,-113.75,2017,006,    8.23
34.25,-113.25,2017,006,    6.84
34.25,-112.75,2017,006,    5.20
34.25,-112.25,2017,006,    4.58
34.25,-111.75,2017,006,    3.85
34.25,-111.25,2017,006,    1.41
34.25,-110.75,2017,006,    0.11
34.75,-115.25,2017,006,    3.53
34.75,-114.75,2017,006,    4.66
34.75,-114.25,2017,006,    6.01
34.75,-113.75,2017,006,    5.39
34.75,-113.25,2017,006,    3.39
34.75,-112.75,2017,006,    1.49
34.75,-112.25,2017,006,    0.60
34.75,-111.75,2017,006,   -0.39
34.75,-111.25,2017,006,   -2.36
34.75,-110.75,2017,006,   -1.62
35.25,-115.25,2017,006,    0.60
35.25,-114.75,2017,006,    1.87
35.25,-114.25,2017,006,    3.26
35.25,-113.75,2017,006,    2.25
35.25,-113.25,2017,006,    0.34
35.25,-112.75,2017,006,   -0.97
35.25,-112.25,2017,006,   -2.06
35.25,-111.75,2017,006,   -3.27
35.25,-111.25,2017,006,   -3.00
35.25,-110.75,2017,006,   -2.22
35.75,-115.25,2017,006,   -0.06
35.75,-114.75,2017,006,    1.24
35.75,-114.25,2017,006,    2.00
35.75,-113.75,2017,006,    0.57
35.75,-113.25,2017,006,   -1.36
35.75,-112.75,2017,006,   -2.83
35.75,-112.25,2017,006,   -3.85
35.75,-111.75,2017,006,   -4.53
35.75,-111.25,2017,006,   -3.25
35.75,-110.75,2017,006,   -3.77
36.25,-115.25,2017,006,   -0.68
36.25,-114.75,2017,006,    0.94
36.25,-114.25,2017,006,    1.55
36.25,-113.75,2017,006,   -0.63
36.25,-113.25,2017,006,   -2.50
36.25,-112.75,2017,006,   -4.13
36.25,-112.25,2017,006,   -5.07
36.25,-111.75,2017,006,   -5.61
36.25,-111.25,2017,006,   -5.25
36.25,-110.75,2017,006,   -6.00
36.75,-115.25,2017,006,   -2.04
36.75,-114.75,2017,006,   -0.84
36.75,-114.25,2017,006,    0.01
36.75,-113.75,2017,006,   -1.35
36.75,-113.25,2017,006,   -3.13
36.75,-112.75,2017,006,   -4.86
36.75,-112.25,2017,006,   -5.83
36.75,-111.75,2017,006,   -6.22
36.75,-111.25,2017,006,   -6.02
36.75,-110.75,2017,006,   -6.76
37.25,-115.25,2017,006,   -3.10
37.25,-114.75,2017,006,   -2.82
37.25,-114.25,2017,006,   -2.97
37.25,-113.75,2017,006,   -3.49
37.25,-113.25,2017,006,   -5.80
37.25,-112.75,2017,006,   -7.36
37.25,-112.25,2017,006,   -7.67
37.25,-111.75,2017,006,   -7.05
37.25,-111.25,2017,006,   -5.99
37.25,-110.75,2017,006,   -6.18
32.75,-115.25,2017,007,    9.16
32.75,-114.75,2017,007,    9.50
32.75,-114.25,2017,007,   10.36
32.75,-113.75,2017,007,   10.33
32.75,-113.25,2017,007,   10.93
32.75,-112.75,2017,007,   10.74
32.75,-112.25,2017,007,   10.56
32.75,-111.75,2017,007,   10.78
32.75,-111.25,2017,007,   10.54
32.75,-110.75,2017,007,    7.55
33.25,-115.25,2017,007,    8.04
33.25,-114.75,2017,007,    8.76
33.25,-114.25,2017,007,    9.84
33.25,-113.75,2017,007,    9.87
33.25,-113.25,2017,007,   10.44
33.25,-112.75,2017,007,   10.63
33.25,-112.25,2017,007,   10.50
33.25,-111.75,2017,007,   10.17
33.25,-111.25,2017,007,    8.80
33.25,-110.75,2017,007,    6.36
33.75,-115.25,2017,007,    6.61
33.75,-114.75,2017,007,    7.98
33.75,-114.25,2017,007,    9.13
33.75,-113.75,2017,007,    9.13
33.75,-113.25,2017,007,    9.05
33.75,-112.75,2017,007,    9.00
33.75,-112.25,2017,007,    8.66
33.75,-111.75,2017,007,    7.90
33.75,-111.25,2017,007,    5.73
33.75,-110.75,2017,007,    3.83
34.25,-115.25,2017,007,    5.94
34.25,-114.75,2017,007,    7.31
34.25,-114.25,2017,007,    8.53
34.25,-113.75,2017,007,    8.29
34.25,-113.25,2017,007,    7.04
34.25,-112.75,2017,007,    5.76
34.25,-112.25,2017,007,    5.04
34.25,-111.75,2017,007,    4.64
34.25,-111.25,2017,007,    1.96
34.25,-110.75,2017,007,    1.36
34.75,-115.25,2017,007,    4.75
34.75,-114.75,2017,007,    5.93
34.75,-114.25,2017,007,    7.21
34.75,-113.75,2017,007,    6.04
34.75,-113.25,2017,007,    4.38
34.75,-112.75,2017,007,    3.05
34.75,-112.25,2017,007,    2.09
34.75,-111.75,2017,007,    1.58
34.75,-111.25,2017,007,   -0.16
34.75,-110.75,2017,007,    0.52
35.25,-115.25,2017,007,    2.87
35.25,-114.75,2017,007,    3.94
35.25,-114.25,2017,007,    5.38
35.25,-113.75,2017,007,    3.79
35.25,-113.25,2017,007,    2.08
35.25,-112.75,2017,007,    1.22
35.25,-112.25,2017,007,    0.14
35.25,-111.75,2017,007,   -0.61
35.25,-111.25,2017,007,   -0.35
35.25,-110.75,2017,007,    0.08
35.75,-115.25,2017,007,    2.37
35.75,-114.75,2017,007,    3.49
35.75,-114.25,2017,007,    4.47
35.75,-113.75,2017,007,    2.97
35.75,-113.25,2017,007,    1.22
35.75,-112.75,2017,007,    0.03
35.75,-112.25,2017,007,   -0.99
35.75,-111.75,2017,007,   -1.27
35.75,-111.25,2017,007,   -0.68
35.75,-110.75,2017,007,   -0.81
36.25,-115.25,2017,007,    1.81
36.25,-114.75,2017,007,    3.34
36.25,-114.25,2017,007,    4.17
36.25,-113.75,2017,007,    2.50
36.25,-113.25,2017,007,    0.63
36.25,-112.75,2017,007,   -0.75
36.25,-112.25,2017,007,   -1.87
36.25,-111.75,2017,007,   -2.18
36.25,-111.25,2017,007,   -2.13
36.25,-110.75,2017,007,   -2.04
36.75,-115.25,2017,007,    0.53
36.75,-114.75,2017,007,    1.74
36.75,-114.25,2017,007,    3.06
36.75,-113.75,2017,007,    2.47
36.75,-113.25,2017,007,    0.39
36.75,-112.75,2017,007,   -1.62
36.75,-112.25,2017,007,   -3.23
36.75,-111.75,2017,007,   -3.69
36.75,-111.25,2017,007,   -3.43
36.75,-110.75,2017,007,   -2.84
37.25,-115.25,2017,007,   -0.69
37.25,-114.75,2017,007,   -0.03
37.25,-114.25,2017,007,    0.53
37.25,-113.75,2017,007,    0.61
37.25,-113.25,2017,007,   -1.74
37.25,-112.75,2017,007,   -4.18
37.25,-112.25,2017,007,   -5.69
37.25,-111.75,2017,007,   -5.48
37.25,-111.25,2017,007,   -4.63
37.25,-110.75,2017,007,   -3.58
32.75,-115.25,2017,008,   13.81
32.75,-114.75,2017,008,   14.20
