-BEGIN HEADER-
NASA/POWER SRB/FLASHFlux/MERRA2/GEOS 5.12.4 (FP-IT) 0.5 x 0.5 Degree Daily Averaged Data 
Dates (month/day/year): 01/01/2017 through 12/31/2017 
Location: Regional 
Elevation from MERRA-2: Average for 1/2x1/2 degree lat/lon region = na meters   Site = na 
Climate zone: na (reference Briggs et al: http://www.energycodes.gov) 
Value for missing model data cannot be computed or out of model availability range: -99 
Parameter(s): 
T2M MERRA2 1/2x1/2 Temperature at 2 Meters (C) 
-END HEADER-
LAT,LON,YEAR,DOY,T2M
41.75,-123.75,2017,001,   -0.17
41.75,-123.25,2017,001,   -2.01
41.75,-122.75,2017,001,   -3.23
41.75,-122.25,2017,001,   -4.30
41.75,-121.75,2017,001,   -5.10
41.75,-121.25,2017,001,   -4.91
41.75,-120.75,2017,001,   -5.70
41.75,-120.25,2017,001,   -6.72
41.75,-119.75,2017,001,   -7.80
37.25,-124.25,2017,002,   10.86
37.25,-123.75,2017,002,   10.67
37.25,-123.25,2017,002,   10.52
37.25,-122.75,2017,002,    9.71
37.25,-122.25,2017,002,    7.91
37.25,-121.75,2017,002,    5.77
37.25,-121.25,2017,002,    4.91
37.25,-120.75,2017,002,    5.30
37.25,-120.25,2017,002,    4.45
37.25,-119.75,2017,002,    0.72
37.75,-124.25,2017,002,   10.45
37.75,-123.75,2017,002,   10.32
37.75,-123.25,2017,002,    9.55
37.75,-122.75,2017,002,    8.33
37.75,-122.25,2017,002,    6.75
37.75,-121.75,2017,002,    5.36
37.75,-121.25,2017,002,    5.22
37.75,-120.75,2017,002,    4.37
37.75,-120.25,2017,002,    1.49
37.75,-119.75,2017,002,   -3.85
38.25,-124.25,2017,002,   10.13
38.25,-123.75,2017,002,    9.76
38.25,-123.25,2017,002,    7.74
38.25,-122.75,2017,002,    5.94
38.25,-122.25,2017,002,    5.10
38.25,-121.75,2017,002,    5.18
38.25,-121.25,2017,002,    5.29
38.25,-120.75,2017,002,    2.55
38.25,-120.25,2017,002,   -1.64
38.25,-119.75,2017,002,   -5.66
38.75,-124.25,2017,002,    9.52
38.75,-123.75,2017,002,    8.02
38.75,-123.25,2017,002,    4.97
38.75,-122.75,2017,002,    3.30
38.75,-122.25,2017,002,    3.42
38.75,-121.75,2017,002,    4.47
38.75,-121.25,2017,002,    4.26
38.75,-120.75,2017,002,    0.42
38.75,-120.25,2017,002,   -3.32
38.75,-119.75,2017,002,   -4.90
39.25,-124.25,2017,002,    8.71
39.25,-123.75,2017,002,    5.99
39.25,-123.25,2017,002,    2.15
39.25,-122.75,2017,002,    1.58
39.25,-122.25,2017,002,    2.70
39.25,-121.75,2017,002,    3.66
39.25,-121.25,2017,002,    2.29
39.25,-120.75,2017,002,   -1.64
39.25,-120.25,2017,002,   -3.95
39.25,-119.75,2017,002,   -3.83
39.75,-124.25,2017,002,    7.50
39.75,-123.75,2017,002,    3.85
39.75,-123.25,2017,002,    0.12
39.75,-122.75,2017,002,    0.48
39.75,-122.25,2017,002,    1.90
39.75,-121.75,2017,002,    2.00
39.75,-121.25,2017,002,   -0.93
39.75,-120.75,2017,002,   -3.28
39.75,-120.25,2017,002,   -4.02
39.75,-119.75,2017,002,   -3.47
40.25,-124.25,2017,002,    5.78
40.25,-123.75,2017,002,    1.27
40.25,-123.25,2017,002,   -0.96
40.25,-122.75,2017,002,   -0.28
40.25,-122.25,2017,002,    0.52
40.25,-121.75,2017,002,   -0.47
40.25,-121.25,2017,002,   -4.32
40.25,-120.75,2017,002,   -4.53
40.25,-120.25,2017,002,   -3.89
40.25,-119.75,2017,002,   -3.07
40.75,-124.25,2017,002,    5.32
40.75,-123.75,2017,002,    0.01
40.75,-123.25,2017,002,   -1.99
40.75,-122.75,2017,002,   -1.87
40.75,-122.25,2017,002,   -1.36
40.75,-121.75,2017,002,   -1.93
40.75,-121.25,2017,002,   -4.82
40.75,-120.75,2017,002,   -5.48
40.75,-120.25,2017,002,   -5.10
40.75,-119.75,2017,002,   -4.37
41.25,-124.25,2017,002,    5.67
41.25,-123.75,2017,002,   -0.17
41.25,-123.25,2017,002,   -2.81
41.25,-122.75,2017,002,   -3.77
41.25,-122.25,2017,002,   -3.85
41.25,-121.75,2017,002,   -3.80
41.25,-121.25,2017,002,   -4.37
41.25,-120.75,2017,002,   -5.64
41.25,-120.25,2017,002,   -6.47
41.25,-119.75,2017,002,   -6.79
41.75,-124.25,2017,002,    4.90
41.75,-123.75,2017,002,   -0.59
41.75,-123.25,2017,002,   -2.85
41.75,-122.75,2017,002,   -4.20
41.75,-122.25,2017,002,   -5.15
41.75,-121.75,2017,002,   -5.71
41.75,-121.25,2017,002,   -5.35
41.75,-120.75,2017,002,   -6.06
41.75,-120.25,2017,002,   -7.11
41.75,-119.75,2017,002,   -8.35
37.25,-124.25,2017,003,   13.09
37.25,-123.75,2017,003,   13.04
37.25,-123.25,2017,003,   12.79
37.25,-122.75,2017,003,   12.11
37.25,-122.25,2017,003,   10.82
37.25,-121.75,2017,003,    9.21
37.25,-121.25,2017,003,    8.13
37.25,-120.75,2017,003,    8.30
37.25,-120.25,2017,003,    7.13
37.25,-119.75,2017,003,    3.57
37.75,-124.25,2017,003,   12.27
37.75,-123.75,2017,003,   12.26
37.75,-123.25,2017,003,   11.85
37.75,-122.75,2017,003,   11.08
37.75,-122.25,2017,003,    9.95
37.75,-121.75,2017,003,    8.80
37.75,-121.25,2017,003,    8.28
37.75,-120.75,2017,003,    7.16
37.75,-120.25,2017,003,    4.04
37.75,-119.75,2017,003,   -0.87
38.25,-124.25,2017,003,   11.50
38.25,-123.75,2017,003,   11.35
38.25,-123.25,2017,003,   10.36
38.25,-122.75,2017,003,    9.29
38.25,-122.25,2017,003,    8.66
38.25,-121.75,2017,003,    8.42
38.25,-121.25,2017,003,    7.96
38.25,-120.75,2017,003,    5.02
38.25,-120.25,2017,003,    1.02
38.25,-119.75,2017,003,   -2.50
38.75,-124.25,2017,003,   10.68
38.75,-123.75,2017,003,    9.87
38.75,-123.25,2017,003,    7.75
38.75,-122.75,2017,003,    6.87
38.75,-122.25,2017,003,    7.09
38.75,-121.75,2017,003,    7.54
38.75,-121.25,2017,003,    6.56
38.75,-120.75,2017,003,    2.81
38.75,-120.25,2017,003,   -0.39
38.75,-119.75,2017,003,   -1.81
39.25,-124.25,2017,003,    9.61
39.25,-123.75,2017,003,    7.97
39.25,-123.25,2017,003,    4.73
39.25,-122.75,2017,003,    4.59
39.25,-122.25,2017,003,    5.70
39.25,-121.75,2017,003,    6.16
39.25,-121.25,2017,003,    4.04
39.25,-120.75,2017,003,    0.84
39.25,-120.25,2017,003,   -0.79
39.25,-119.75,2017,003,   -1.00
39.75,-124.25,2017,003,    8.14
39.75,-123.75,2017,003,    5.72
39.75,-123.25,2017,003,    2.37
39.75,-122.75,2017,003,    2.64
39.75,-122.25,2017,003,    3.96
39.75,-121.75,2017,003,    4.03
39.75,-121.25,2017,003,    0.92
39.75,-120.75,2017,003,   -0.48
39.75,-120.25,2017,003,   -0.82
39.75,-119.75,2017,003,   -0.77
40.25,-124.25,2017,003,    6.34
40.25,-123.75,2017,003,    3.07
40.25,-123.25,2017,003,    0.78
40.25,-122.75,2017,003,    1.06
40.25,-122.25,2017,003,    1.84
40.25,-121.75,2017,003,    1.46
40.25,-121.25,2017,003,   -1.28
40.25,-120.75,2017,003,   -1.43
40.25,-120.25,2017,003,   -1.10
40.25,-119.75,2017,003,   -0.90
40.75,-124.25,2017,003,    5.70
40.75,-123.75,2017,003,    1.71
40.75,-123.25,2017,003,   -0.40
40.75,-122.75,2017,003,   -0.63
40.75,-122.25,2017,003,   -0.16
40.75,-121.75,2017,003,   -0.13
40.75,-121.25,2017,003,   -1.55
40.75,-120.75,2017,003,   -2.30
40.75,-120.25,2017,003,   -2.49
40.75,-119.75,2017,003,   -2.42
41.25,-124.25,2017,003,    5.76
41.25,-123.75,2017,003,    1.09
41.25,-123.25,2017,003,   -1.24
41.25,-122.75,2017,003,   -2.10
41.25,-122.25,2017,003,   -2.07
41.25,-121.75,2017,003,   -1.80
41.25,-121.25,2017,003,   -2.02
41.25,-120.75,2017,003,   -2.92
41.25,-120.25,2017,003,   -3.87
41.25,-119.75,2017,003,   -4.46
41.75,-124.25,2017,003,    4.92
41.75,-123.75,2017,003,    0.03
41.75,-123.25,2017,003,   -1.70
41.75,-122.75,2017,003,   -2.69
41.75,-122.25,2017,003,   -3.32
41.75,-121.75,2017,003,   -3.66
41.75,-121.25,2017,003,   -3.46
41.75,-120.75,2017,003,   -4.15
41.75,-120.25,2017,003,   -4.99
41.75,-119.75,2017,003,   -5.82
37.25,-124.25,2017,004,   11.11
37.25,-123.75,2017,004,   11.32
37.25,-123.25,2017,004,   11.50
37.25,-122.75,2017,004,   11.46
37.25,-122.25,2017,004,   11.21
37.25,-121.75,2017,004,   10.96
37.25,-121.25,2017,004,   11.11
37.25,-120.75,2017,004,   11.18
37.25,-120.25,2017,004,    8.65
37.25,-119.75,2017,004,    4.78
37.75,-124.25,2017,004,   10.67
37.75,-123.75,2017,004,   10.78
37.75,-123.25,2017,004,   10.70
37.75,-122.75,2017,004,   10.46
37.75,-122.25,2017,004,   10.29
37.75,-121.75,2017,004,   10.29
37.75,-121.25,2017,004,   10.45
37.75,-120.75,2017,004,    8.70
37.75,-120.25,2017,004,    4.93
37.75,-119.75,2017,004,    1.28
38.25,-124.25,2017,004,   10.44
38.25,-123.75,2017,004,   10.24
38.25,-123.25,2017,004,    9.42
38.25,-122.75,2017,004,    8.91
38.25,-122.25,2017,004,    9.23
38.25,-121.75,2017,004,    9.95
38.25,-121.25,2017,004,    9.64
38.25,-120.75,2017,004,    5.71
38.25,-120.25,2017,004,    2.31
38.25,-119.75,2017,004,    0.29
38.75,-124.25,2017,004,   10.09
38.75,-123.75,2017,004,    8.99
38.75,-123.25,2017,004,    7.05
38.75,-122.75,2017,004,    6.84
38.75,-122.25,2017,004,    8.10
38.75,-121.75,2017,004,    9.39
38.75,-121.25,2017,004,    8.08
38.75,-120.75,2017,004,    3.42
38.75,-120.25,2017,004,    0.93
38.75,-119.75,2017,004,    0.53
39.25,-124.25,2017,004,    9.49
39.25,-123.75,2017,004,    7.41
39.25,-123.25,2017,004,    4.16
39.25,-122.75,2017,004,    5.10
39.25,-122.25,2017,004,    7.39
39.25,-121.75,2017,004,    8.36
39.25,-121.25,2017,004,    5.44
39.25,-120.75,2017,004,    1.54
39.25,-120.25,2017,004,    0.26
39.25,-119.75,2017,004,    0.62
39.75,-124.25,2017,004,    8.31
39.75,-123.75,2017,004,    5.29
39.75,-123.25,2017,004,    1.83
39.75,-122.75,2017,004,    3.59
39.75,-122.25,2017,004,    6.16
39.75,-121.75,2017,004,    6.33
39.75,-121.25,2017,004,    2.07
39.75,-120.75,2017,004,    0.18
39.75,-120.25,2017,004,   -0.15
39.75,-119.75,2017,004,    0.28
40.25,-124.25,2017,004,    6.43
40.25,-123.75,2017,004,    2.19
40.25,-123.25,2017,004,    0.03
40.25,-122.75,2017,004,    1.60
40.25,-122.25,2017,004,    3.38
40.25,-121.75,2017,004,    2.97
40.25,-121.25,2017,004,   -0.85
40.25,-120.75,2017,004,   -0.88
40.25,-120.25,2017,004,   -0.63
40.25,-119.75,2017,004,   -0.25
40.75,-124.25,2017,004,    5.73
40.75,-123.75,2017,004,    0.59
40.75,-123.25,2017,004,   -1.57
40.75,-122.75,2017,004,   -1.27
40.75,-122.25,2017,004,   -0.50
40.75,-121.75,2017,004,   -0.62
40.75,-121.25,2017,004,   -2.36
40.75,-120.75,2017,004,   -2.74
40.75,-120.25,2017,004,   -2.61
40.75,-119.75,2017,004,   -2.23
41.25,-124.25,2017,004,    5.75
41.25,-123.75,2017,004,    0.31
41.25,-123.25,2017,004,   -2.39
41.25,-122.75,2017,004,   -3.45
41.25,-122.25,2017,004,   -3.74
41.25,-121.75,2017,004,   -3.77
41.25,-121.25,2017,004,   -3.72
41.25,-120.75,2017,004,   -4.55
41.25,-120.25,2017,004,   -5.01
41.25,-119.75,2017,004,   -5.17
41.75,-124.25,2017,004,    4.34
41.75,-123.75,2017,004,   -0.75
41.75,-123.25,2017,004,   -2.84
41.75,-122.75,2017,004,   -4.11
41.75,-122.25,2017,004,   -5.09
41.75,-121.75,2017,004,   -5.72
41.75,-121.25,2017,004,   -5.33
41.75,-120.75,2017,004,   -5.78
41.75,-120.25,2017,004,   -6.23
41.75,-119.75,2017,004,   -6.69
37.25,-124.25,2017,005,   10.52
37.25,-123.75,2017,005,   10.49
37.25,-123.25,2017,005,   10.34
37.25,-122.75,2017,005,    9.50
37.25,-122.25,2017,005,    7.63
37.25,-121.75,2017,005,    5.63
37.25,-121.25,2017,005,    5.66
37.25,-120.75,2017,005,    6.94
37.25,-120.25,2017,005,    5.86
37.25,-119.75,2017,005,    2.09
37.75,-124.25,2017,005,   10.22
37.75,-123.75,2017,005,   10.13
37.75,-123.25,2017,005,    9.35
37.75,-122.75,2017,005,    7.94
37.75,-122.25,2017,005,    6.17
37.75,-121.75,2017,005,    4.91
37.75,-121.25,2017,005,    5.54
37.75,-120.75,2017,005,    5.26
37.75,-120.25,2017,005,    2.12
37.75,-119.75,2017,005,   -2.39
38.25,-124.25,2017,005,    9.91
38.25,-123.75,2017,005,    9.41
38.25,-123.25,2017,005,    7.29
38.25,-122.75,2017,005,    5.22
38.25,-122.25,2017,005,    4.20
38.25,-121.75,2017,005,    4.42
38.25,-121.25,2017,005,    5.25
38.25,-120.75,2017,005,    2.52
38.25,-120.25,2017,005,   -1.50
38.25,-119.75,2017,005,   -4.80
38.75,-124.25,2017,005,    9.38
38.75,-123.75,2017,005,    7.60
38.75,-123.25,2017,005,    4.14
38.75,-122.75,2017,005,    2.18
38.75,-122.25,2017,005,    2.38
38.75,-121.75,2017,005,    3.83
38.75,-121.25,2017,005,    4.03
38.75,-120.75,2017,005,   -0.09
38.75,-120.25,2017,005,   -3.85
38.75,-119.75,2017,005,   -5.51
39.25,-124.25,2017,005,    8.56
39.25,-123.75,2017,005,    5.30
39.25,-123.25,2017,005,    0.67
39.25,-122.75,2017,005,   -0.15
39.25,-122.25,2017,005,    1.43
39.25,-121.75,2017,005,    3.08
39.25,-121.25,2017,005,    1.51
39.25,-120.75,2017,005,   -2.90
39.25,-120.25,2017,005,   -5.99
39.25,-119.75,2017,005,   -6.80
39.75,-124.25,2017,005,    7.11
39.75,-123.75,2017,005,    2.43
39.75,-123.25,2017,005,   -2.45
39.75,-122.75,2017,005,   -2.14
39.75,-122.25,2017,005,   -0.14
39.75,-121.75,2017,005,    0.49
39.75,-121.25,2017,005,   -2.90
39.75,-120.75,2017,005,   -6.41
39.75,-120.25,2017,005,   -8.41
39.75,-119.75,2017,005,   -8.48
40.25,-124.25,2017,005,    4.86
40.25,-123.75,2017,005,   -1.44
40.25,-123.25,2017,005,   -5.39
40.25,-122.75,2017,005,   -4.61
40.25,-122.25,2017,005,   -3.09
40.25,-121.75,2017,005,   -3.79
40.25,-121.25,2017,005,   -8.59
40.25,-120.75,2017,005,  -10.30
40.25,-120.25,2017,005,  -10.27
40.25,-119.75,2017,005,   -9.43
40.75,-124.25,2017,005,    4.02
40.75,-123.75,2017,005,   -4.05
40.75,-123.25,2017,005,   -8.73
40.75,-122.75,2017,005,   -8.75
40.75,-122.25,2017,005,   -7.78
40.75,-121.75,2017,005,   -8.56
40.75,-121.25,2017,005,  -12.83
40.75,-120.75,2017,005,  -14.29
40.75,-120.25,2017,005,  -13.65
40.75,-119.75,2017,005,  -12.25
41.25,-124.25,2017,005,    4.27
41.25,-123.75,2017,005,   -4.71
41.25,-123.25,2017,005,  -10.55
41.25,-122.75,2017,005,  -12.48
41.25,-122.25,2017,005,  -12.76
41.25,-121.75,2017,005,  -13.16
41.25,-121.25,2017,005,  -14.97
41.25,-120.75,2017,005,  -16.44
41.25,-120.25,2017,005,  -16.80
41.25,-119.75,2017,005,  -16.26
41.75,-124.25,2017,005,    2.98
41.75,-123.75,2017,005,   -5.45
41.75,-123.25,2017,005,  -10.33
41.75,-122.75,2017,005,  -13.13
41.75,-122.25,2017,005,  -14.56
41.75,-121.75,2017,005,  -15.25
41.75,-121.25,2017,005,  -15.81
41.75,-120.75,2017,005,  -16.40
41.75,-120.25,2017,005,  -17.09
41.75,-119.75,2017,005,  -17.50
37.25,-124.25,2017,006,   10.82
37.25,-123.75,2017,006,   10.38
37.25,-123.25,2017,006,    9.85
37.25,-122.75,2017,006,    8.72
37.25,-122.25,2017,006,    6.58
37.25,-121.75,2017,006,    4.29
37.25,-121.25,2017,006,    3.99
37.25,-120.75,2017,006,    4.91
37.25,-120.25,2017,006,    3.62
37.25,-119.75,2017,006,   -0.38
37.75,-124.25,2017,006,   10.18
37.75,-123.75,2017,006,    9.54
37.75,-123.25,2017,006,    8.19
37.75,-122.75,2017,006,    6.38
37.75,-122.25,2017,006,    4.40
37.75,-121.75,2017,006,    3.13
37.75,-121.25,2017,006,    3.98
37.75,-120.75,2017,006,    3.64
37.75,-120.25,2017,006,   -0.43
37.75,-119.75,2017,006,   -6.09
38.25,-124.25,2017,006,    9.70
38.25,-123.75,2017,006,    8.76
38.25,-123.25,2017,006,    5.93
38.25,-122.75,2017,006,    3.55
38.25,-122.25,2017,006,    2.38
38.25,-121.75,2017,006,    2.68
38.25,-121.25,2017,006,    4.17
38.25,-120.75,2017,006,    1.05
38.25,-120.25,2017,006,   -4.48
38.25,-119.75,2017,006,   -8.65
38.75,-124.25,2017,006,    9.31
38.75,-123.75,2017,006,    7.53
38.75,-123.25,2017,006,    3.70
38.75,-122.75,2017,006,    1.21
38.75,-122.25,2017,006,    0.86
38.75,-121.75,2017,006,    2.07
38.75,-121.25,2017,006,    2.86
38.75,-120.75,2017,006,   -2.09
38.75,-120.25,2017,006,   -7.50
38.75,-119.75,2017,006,   -9.29
39.25,-124.25,2017,006,    8.71
39.25,-123.75,2017,006,    5.98
39.25,-123.25,2017,006,    1.72
39.25,-122.75,2017,006,   -0.10
39.25,-122.25,2017,006,    0.26
39.25,-121.75,2017,006,    1.21
39.25,-121.25,2017,006,   -0.17
39.25,-120.75,2017,006,   -5.58
39.25,-120.25,2017,006,   -9.92
39.25,-119.75,2017,006,  -10.68
39.75,-124.25,2017,006,    7.49
39.75,-123.75,2017,006,    3.81
39.75,-123.25,2017,006,   -0.57
39.75,-122.75,2017,006,   -1.28
39.75,-122.25,2017,006,   -0.44
39.75,-121.75,2017,006,   -0.69
39.75,-121.25,2017,006,   -5.10
39.75,-120.75,2017,006,   -9.80
39.75,-120.25,2017,006,  -12.29
39.75,-119.75,2017,006,  -12.34
40.25,-124.25,2017,006,    5.38
40.25,-123.75,2017,006,    0.31
40.25,-123.25,2017,006,   -3.43
40.25,-122.75,2017,006,   -3.55
40.25,-122.25,2017,006,   -2.58
40.25,-121.75,2017,006,   -3.60
40.25,-121.25,2017,006,  -10.26
40.25,-120.75,2017,006,  -13.41
40.25,-120.25,2017,006,  -13.82
40.25,-119.75,2017,006,  -13.00
40.75,-124.25,2017,006,    4.37
40.75,-123.75,2017,006,   -2.02
40.75,-123.25,2017,006,   -5.96
40.75,-122.75,2017,006,   -7.24
40.75,-122.25,2017,006,   -6.77
40.75,-121.75,2017,006,   -6.94
40.75,-121.25,2017,006,  -11.63
40.75,-120.75,2017,006,  -14.69
40.75,-120.25,2017,006,  -15.31
40.75,-119.75,2017,006,  -14.70
41.25,-124.25,2017,006,    4.58
41.25,-123.75,2017,006,   -2.63
41.25,-123.25,2017,006,   -7.06
41.25,-122.75,2017,006,  -10.19
41.25,-122.25,2017,006,  -11.47
41.25,-121.75,2017,006,  -11.61
41.25,-121.25,2017,006,  -12.60
41.25,-120.75,2017,006,  -14.98
41.25,-120.25,2017,006,  -16.70
41.25,-119.75,2017,006,  -17.56
41.75,-124.25,2017,006,    3.56
41.75,-123.75,2017,006,   -4.12
41.75,-123.25,2017,006,   -8.22
41.75,-122.75,2017,006,  -11.43
41.75,-122.25,2017,006,  -13.61
41.75,-121.75,2017,006,  -14.69
41.75,-121.25,2017,006,  -14.70
41.75,-120.75,2017,006,  -16.33
41.75,-120.25,2017,006,  -17.69
41.75,-119.75,2017,006,  -18.92
37.25,-124.25,2017,007,   13.42
37.25,-123.75,2017,007,   13.40
37.25,-123.25,2017,007,   13.29
37.25,-122.75,2017,007,   12.95
37.25,-122.25,2017,007,   12.10
37.25,-121.75,2017,007,   10.83
37.25,-121.25,2017,007,    9.60
37.25,-120.75,2017,007,    9.33
37.25,-120.25,2017,007,    7.61
37.25,-119.75,2017,007,    4.46
37.75,-124.25,2017,007,   12.94
37.75,-123.75,2017,007,   12.82
37.75,-123.25,2017,007,   12.45
37.75,-122.75,2017,007,   11.82
37.75,-122.25,2017,007,   10.98
37.75,-121.75,2017,007,   10.01
37.75,-121.25,2017,007,    9.03
37.75,-120.75,2017,007,    7.76
37.75,-120.25,2017,007,    4.41
37.75,-119.75,2017,007,    0.75
38.25,-124.25,2017,007,   12.39
38.25,-123.75,2017,007,   11.90
38.25,-123.25,2017,007,   10.71
38.25,-122.75,2017,007,    9.75
38.25,-122.25,2017,007,    9.30
38.25,-121.75,2017,007,    9.15
38.25,-121.25,2017,007,    8.61
38.25,-120.75,2017,007,    5.81
38.25,-120.25,2017,007,    2.08
38.25,-119.75,2017,007,   -0.81
38.75,-124.25,2017,007,   11.69
38.75,-123.75,2017,007,   10.46
38.75,-123.25,2017,007,    7.96
38.75,-122.75,2017,007,    6.99
38.75,-122.25,2017,007,    7.31
38.75,-121.75,2017,007,    8.01
38.75,-121.25,2017,007,    7.54
38.75,-120.75,2017,007,    3.79
38.75,-120.25,2017,007,    0.41
38.75,-119.75,2017,007,   -1.20
39.25,-124.25,2017,007,   10.93
39.25,-123.75,2017,007,    9.05
39.25,-123.25,2017,007,    5.22
39.25,-122.75,2017,007,    4.57
39.25,-122.25,2017,007,    5.81
39.25,-121.75,2017,007,    6.95
39.25,-121.25,2017,007,    5.23
39.25,-120.75,2017,007,    1.35
39.25,-120.25,2017,007,   -0.92
39.25,-119.75,2017,007,   -1.73
39.75,-124.25,2017,007,   10.08
39.75,-123.75,2017,007,    7.47
39.75,-123.25,2017,007,    3.11
39.75,-122.75,2017,007,    2.89
39.75,-122.25,2017,007,    4.51
39.75,-121.75,2017,007,    5.14
39.75,-121.25,2017,007,    1.50
39.75,-120.75,2017,007,   -1.17
39.75,-120.25,2017,007,   -2.24
39.75,-119.75,2017,007,   -2.73
40.25,-124.25,2017,007,    8.99
40.25,-123.75,2017,007,    5.17
40.25,-123.25,2017,007,    1.35
40.25,-122.75,2017,007,    1.29
40.25,-122.25,2017,007,    2.48
40.25,-121.75,2017,007,    2.35
40.25,-121.25,2017,007,   -1.72
40.25,-120.75,2017,007,   -3.06
40.25,-120.25,2017,007,   -3.63
40.25,-119.75,2017,007,   -3.88
40.75,-124.25,2017,007,    8.41
40.75,-123.75,2017,007,    3.59
40.75,-123.25,2017,007,    0.09
40.75,-122.75,2017,007,   -0.46
40.75,-122.25,2017,007,   -0.07
40.75,-121.75,2017,007,   -0.35
40.75,-121.25,2017,007,   -2.54
40.75,-120.75,2017,007,   -3.96
40.75,-120.25,2017,007,   -4.77
40.75,-119.75,2017,007,   -5.17
41.25,-124.25,2017,007,    8.30
41.25,-123.75,2017,007,    3.18
41.25,-123.25,2017,007,   -0.32
41.25,-122.75,2017,007,   -1.43
41.25,-122.25,2017,007,   -1.91
41.25,-121.75,2017,007,   -2.47
41.25,-121.25,2017,007,   -2.80
41.25,-120.75,2017,007,   -3.95
41.25,-120.25,2017,007,   -5.00
41.25,-119.75,2017,007,   -5.96
41.75,-124.25,2017,007,    7.63
