-BEGIN HEADER-
NASA/POWER SRB/FLASHFlux/MERRA2/GEOS 5.12.4 (FP-IT) 0.5 x 0.5 Degree Daily Averaged Data 
Dates (month/day/year): 01/01/2017 through 12/31/2017 
Location: Regional 
Elevation from MERRA-2: Average for 1/2x1/2 degree lat/lon region = na meters   Site = na 
Climate zone: na (reference Briggs et al: http://www.energycodes.gov) 
Value for missing model data cannot be computed or out of model availability range: -99 
Parameter(s): 
T2M MERRA2 1/2x1/2 Temperature at 2 Meters (C) 
-END HEADER-
LAT,LON,YEAR,DOY,T2M
43.25,-115.75,2017,001,  -12.39
43.25,-115.25,2017,001,  -13.95
43.75,-119.75,2017,001,   -8.36
43.75,-119.25,2017,001,   -9.17
43.75,-118.75,2017,001,   -9.77
43.75,-118.25,2017,001,  -10.75
43.75,-117.75,2017,001,  -11.60
43.75,-117.25,2017,001,  -11.40
43.75,-116.75,2017,001,  -10.89
43.75,-116.25,2017,001,  -12.47
43.75,-115.75,2017,001,  -13.59
43.75,-115.25,2017,001,  -15.68
44.25,-119.75,2017,001,   -7.89
44.25,-119.25,2017,001,   -8.95
44.25,-118.75,2017,001,   -9.84
44.25,-118.25,2017,001,  -11.70
44.25,-117.75,2017,001,  -13.55
44.25,-117.25,2017,001,  -13.92
44.25,-116.75,2017,001,  -13.25
44.25,-116.25,2017,001,  -13.88
44.25,-115.75,2017,001,  -15.16
44.25,-115.25,2017,001,  -16.92
44.75,-119.75,2017,001,   -6.29
44.75,-119.25,2017,001,   -7.72
44.75,-118.75,2017,001,   -8.97
44.75,-118.25,2017,001,  -12.18
44.75,-117.75,2017,001,  -14.54
44.75,-117.25,2017,001,  -14.96
44.75,-116.75,2017,001,  -14.17
44.75,-116.25,2017,001,  -14.74
44.75,-115.75,2017,001,  -16.29
44.75,-115.25,2017,001,  -17.40
45.25,-119.75,2017,001,   -3.45
45.25,-119.25,2017,001,   -4.85
45.25,-118.75,2017,001,   -6.53
45.25,-118.25,2017,001,   -9.89
45.25,-117.75,2017,001,  -12.34
45.25,-117.25,2017,001,  -13.38
45.25,-116.75,2017,001,  -13.52
45.25,-116.25,2017,001,  -14.27
45.25,-115.75,2017,001,  -15.27
45.25,-115.25,2017,001,  -16.42
45.75,-119.75,2017,001,   -1.28
45.75,-119.25,2017,001,   -1.70
45.75,-118.75,2017,001,   -2.94
45.75,-118.25,2017,001,   -5.96
45.75,-117.75,2017,001,   -8.32
45.75,-117.25,2017,001,  -10.05
45.75,-116.75,2017,001,  -11.08
45.75,-116.25,2017,001,  -11.23
45.75,-115.75,2017,001,  -12.41
45.75,-115.25,2017,001,  -14.69
46.25,-119.75,2017,001,   -2.21
46.25,-119.25,2017,001,   -1.68
46.25,-118.75,2017,001,   -1.69
46.25,-118.25,2017,001,   -3.78
46.25,-117.75,2017,001,   -5.67
46.25,-117.25,2017,001,   -7.19
46.25,-116.75,2017,001,   -8.29
46.25,-116.25,2017,001,   -8.97
46.25,-115.75,2017,001,  -10.40
46.25,-115.25,2017,001,  -13.11
41.75,-119.75,2017,002,   -8.35
41.75,-119.25,2017,002,   -9.18
41.75,-118.75,2017,002,   -8.58
41.75,-118.25,2017,002,   -8.37
41.75,-117.75,2017,002,   -8.55
41.75,-117.25,2017,002,   -8.87
41.75,-116.75,2017,002,   -9.30
41.75,-116.25,2017,002,  -10.12
41.75,-115.75,2017,002,  -10.57
41.75,-115.25,2017,002,  -10.72
42.25,-119.75,2017,002,   -8.86
42.25,-119.25,2017,002,   -9.96
42.25,-118.75,2017,002,  -10.01
42.25,-118.25,2017,002,   -9.64
42.25,-117.75,2017,002,   -9.38
42.25,-117.25,2017,002,   -9.56
42.25,-116.75,2017,002,   -9.99
42.25,-116.25,2017,002,   -9.90
42.25,-115.75,2017,002,   -9.04
42.25,-115.25,2017,002,   -8.93
42.75,-119.75,2017,002,   -8.28
42.75,-119.25,2017,002,   -9.23
42.75,-118.75,2017,002,  -10.35
42.75,-118.25,2017,002,   -9.55
42.75,-117.75,2017,002,   -8.93
42.75,-117.25,2017,002,   -9.41
42.75,-116.75,2017,002,  -10.46
42.75,-116.25,2017,002,  -10.05
42.75,-115.75,2017,002,   -9.23
42.75,-115.25,2017,002,   -9.12
43.25,-119.75,2017,002,   -8.36
43.25,-119.25,2017,002,   -9.22
43.25,-118.75,2017,002,   -9.96
43.25,-118.25,2017,002,   -9.94
43.25,-117.75,2017,002,   -9.10
43.25,-117.25,2017,002,   -8.80
43.25,-116.75,2017,002,   -9.37
43.25,-116.25,2017,002,  -10.14
43.25,-115.75,2017,002,  -11.18
43.25,-115.25,2017,002,  -12.20
43.75,-119.75,2017,002,   -9.07
43.75,-119.25,2017,002,   -9.77
43.75,-118.75,2017,002,  -10.22
43.75,-118.25,2017,002,  -10.77
43.75,-117.75,2017,002,  -10.25
43.75,-117.25,2017,002,   -9.09
43.75,-116.75,2017,002,   -8.49
43.75,-116.25,2017,002,  -10.42
43.75,-115.75,2017,002,  -12.01
43.75,-115.25,2017,002,  -14.24
44.25,-119.75,2017,002,   -8.91
44.25,-119.25,2017,002,   -9.72
44.25,-118.75,2017,002,  -10.61
44.25,-118.25,2017,002,  -11.95
44.25,-117.75,2017,002,  -11.83
44.25,-117.25,2017,002,  -10.62
44.25,-116.75,2017,002,   -9.72
44.25,-116.25,2017,002,  -11.52
44.25,-115.75,2017,002,  -13.55
44.25,-115.25,2017,002,  -15.80
44.75,-119.75,2017,002,   -8.68
44.75,-119.25,2017,002,   -9.81
44.75,-118.75,2017,002,  -11.13
44.75,-118.25,2017,002,  -12.89
44.75,-117.75,2017,002,  -13.12
44.75,-117.25,2017,002,  -12.44
44.75,-116.75,2017,002,  -12.05
44.75,-116.25,2017,002,  -13.68
44.75,-115.75,2017,002,  -15.75
44.75,-115.25,2017,002,  -17.39
45.25,-119.75,2017,002,   -7.26
45.25,-119.25,2017,002,   -8.22
45.25,-118.75,2017,002,   -9.92
45.25,-118.25,2017,002,  -12.08
45.25,-117.75,2017,002,  -13.13
45.25,-117.25,2017,002,  -13.40
45.25,-116.75,2017,002,  -13.58
45.25,-116.25,2017,002,  -14.72
45.25,-115.75,2017,002,  -16.40
45.25,-115.25,2017,002,  -18.23
45.75,-119.75,2017,002,   -5.40
45.75,-119.25,2017,002,   -5.51
45.75,-118.75,2017,002,   -6.62
45.75,-118.25,2017,002,   -9.81
45.75,-117.75,2017,002,  -12.01
45.75,-117.25,2017,002,  -13.08
45.75,-116.75,2017,002,  -13.43
45.75,-116.25,2017,002,  -14.01
45.75,-115.75,2017,002,  -15.43
45.75,-115.25,2017,002,  -17.99
46.25,-119.75,2017,002,   -5.46
46.25,-119.25,2017,002,   -5.08
46.25,-118.75,2017,002,   -5.45
46.25,-118.25,2017,002,   -8.55
46.25,-117.75,2017,002,  -11.38
46.25,-117.25,2017,002,  -12.99
46.25,-116.75,2017,002,  -13.45
46.25,-116.25,2017,002,  -13.82
46.25,-115.75,2017,002,  -14.71
46.25,-115.25,2017,002,  -17.22
41.75,-119.75,2017,003,   -5.82
41.75,-119.25,2017,003,   -6.36
41.75,-118.75,2017,003,   -6.21
41.75,-118.25,2017,003,   -6.01
41.75,-117.75,2017,003,   -6.04
41.75,-117.25,2017,003,   -6.15
41.75,-116.75,2017,003,   -6.41
41.75,-116.25,2017,003,   -7.08
41.75,-115.75,2017,003,   -7.62
41.75,-115.25,2017,003,   -8.06
42.25,-119.75,2017,003,   -6.85
42.25,-119.25,2017,003,   -7.43
42.25,-118.75,2017,003,   -7.82
42.25,-118.25,2017,003,   -7.41
42.25,-117.75,2017,003,   -7.12
42.25,-117.25,2017,003,   -7.20
42.25,-116.75,2017,003,   -7.56
42.25,-116.25,2017,003,   -7.75
42.25,-115.75,2017,003,   -6.98
42.25,-115.25,2017,003,   -6.90
42.75,-119.75,2017,003,   -7.71
42.75,-119.25,2017,003,   -8.46
42.75,-118.75,2017,003,   -9.55
42.75,-118.25,2017,003,   -8.94
42.75,-117.75,2017,003,   -8.12
42.75,-117.25,2017,003,   -8.22
42.75,-116.75,2017,003,   -9.08
42.75,-116.25,2017,003,   -9.27
42.75,-115.75,2017,003,   -7.90
42.75,-115.25,2017,003,   -7.49
43.25,-119.75,2017,003,   -9.20
43.25,-119.25,2017,003,   -9.90
43.25,-118.75,2017,003,  -10.31
43.25,-118.25,2017,003,  -10.59
43.25,-117.75,2017,003,   -9.78
43.25,-117.25,2017,003,   -9.03
43.25,-116.75,2017,003,   -8.91
43.25,-116.25,2017,003,   -9.48
43.25,-115.75,2017,003,   -9.50
43.25,-115.25,2017,003,  -10.31
43.75,-119.75,2017,003,  -10.46
43.75,-119.25,2017,003,  -10.85
43.75,-118.75,2017,003,  -11.01
43.75,-118.25,2017,003,  -11.14
43.75,-117.75,2017,003,  -10.40
43.75,-117.25,2017,003,   -9.13
43.75,-116.75,2017,003,   -8.26
43.75,-116.25,2017,003,   -9.33
43.75,-115.75,2017,003,  -11.15
43.75,-115.25,2017,003,  -13.39
44.25,-119.75,2017,003,  -11.03
44.25,-119.25,2017,003,  -11.39
44.25,-118.75,2017,003,  -11.70
44.25,-118.25,2017,003,  -11.62
44.25,-117.75,2017,003,  -10.60
44.25,-117.25,2017,003,   -9.39
44.25,-116.75,2017,003,   -8.95
44.25,-116.25,2017,003,  -10.46
44.25,-115.75,2017,003,  -13.34
44.25,-115.25,2017,003,  -15.70
44.75,-119.75,2017,003,  -11.72
44.75,-119.25,2017,003,  -12.09
44.75,-118.75,2017,003,  -12.19
44.75,-118.25,2017,003,  -12.27
44.75,-117.75,2017,003,  -11.92
44.75,-117.25,2017,003,  -11.27
44.75,-116.75,2017,003,  -11.11
44.75,-116.25,2017,003,  -12.88
44.75,-115.75,2017,003,  -15.48
44.75,-115.25,2017,003,  -17.11
45.25,-119.75,2017,003,  -10.09
45.25,-119.25,2017,003,  -10.67
45.25,-118.75,2017,003,  -11.51
45.25,-118.25,2017,003,  -12.54
45.25,-117.75,2017,003,  -13.20
45.25,-117.25,2017,003,  -13.45
45.25,-116.75,2017,003,  -13.74
45.25,-116.25,2017,003,  -15.02
45.25,-115.75,2017,003,  -16.71
45.25,-115.25,2017,003,  -18.28
45.75,-119.75,2017,003,   -7.86
45.75,-119.25,2017,003,   -8.31
45.75,-118.75,2017,003,   -9.18
45.75,-118.25,2017,003,  -11.86
45.75,-117.75,2017,003,  -13.34
45.75,-117.25,2017,003,  -14.24
45.75,-116.75,2017,003,  -15.05
45.75,-116.25,2017,003,  -16.12
45.75,-115.75,2017,003,  -17.53
45.75,-115.25,2017,003,  -19.97
46.25,-119.75,2017,003,   -8.08
46.25,-119.25,2017,003,   -8.06
46.25,-118.75,2017,003,   -8.31
46.25,-118.25,2017,003,  -11.02
46.25,-117.75,2017,003,  -13.47
46.25,-117.25,2017,003,  -15.25
46.25,-116.75,2017,003,  -16.40
46.25,-116.25,2017,003,  -17.38
46.25,-115.75,2017,003,  -18.28
46.25,-115.25,2017,003,  -20.59
41.75,-119.75,2017,004,   -6.69
41.75,-119.25,2017,004,   -6.94
41.75,-118.75,2017,004,   -6.52
41.75,-118.25,2017,004,   -6.11
41.75,-117.75,2017,004,   -5.84
41.75,-117.25,2017,004,   -5.57
41.75,-116.75,2017,004,   -5.45
41.75,-116.25,2017,004,   -5.93
41.75,-115.75,2017,004,   -6.31
41.75,-115.25,2017,004,   -6.57
42.25,-119.75,2017,004,   -8.06
42.25,-119.25,2017,004,   -8.18
42.25,-118.75,2017,004,   -8.39
42.25,-118.25,2017,004,   -8.13
42.25,-117.75,2017,004,   -7.69
42.25,-117.25,2017,004,   -7.56
42.25,-116.75,2017,004,   -7.90
42.25,-116.25,2017,004,   -8.46
42.25,-115.75,2017,004,   -8.11
42.25,-115.25,2017,004,   -8.13
42.75,-119.75,2017,004,  -10.38
42.75,-119.25,2017,004,  -10.09
42.75,-118.75,2017,004,  -10.45
42.75,-118.25,2017,004,   -9.87
42.75,-117.75,2017,004,   -9.07
42.75,-117.25,2017,004,   -8.92
42.75,-116.75,2017,004,   -9.32
42.75,-116.25,2017,004,   -9.24
42.75,-115.75,2017,004,   -7.97
42.75,-115.25,2017,004,   -7.80
43.25,-119.75,2017,004,  -11.46
43.25,-119.25,2017,004,  -10.85
43.25,-118.75,2017,004,  -10.60
43.25,-118.25,2017,004,  -10.25
43.25,-117.75,2017,004,   -9.62
43.25,-117.25,2017,004,   -9.06
43.25,-116.75,2017,004,   -8.62
43.25,-116.25,2017,004,   -8.09
43.25,-115.75,2017,004,   -7.55
43.25,-115.25,2017,004,   -8.63
43.75,-119.75,2017,004,  -11.87
43.75,-119.25,2017,004,  -11.32
43.75,-118.75,2017,004,  -10.88
43.75,-118.25,2017,004,  -10.34
43.75,-117.75,2017,004,   -9.41
43.75,-117.25,2017,004,   -8.34
43.75,-116.75,2017,004,   -7.64
43.75,-116.25,2017,004,   -8.14
43.75,-115.75,2017,004,   -9.72
43.75,-115.25,2017,004,  -12.39
44.25,-119.75,2017,004,  -13.06
44.25,-119.25,2017,004,  -12.47
44.25,-118.75,2017,004,  -11.83
44.25,-118.25,2017,004,  -11.43
44.25,-117.75,2017,004,  -10.22
44.25,-117.25,2017,004,   -9.06
44.25,-116.75,2017,004,   -8.75
44.25,-116.25,2017,004,  -10.01
44.25,-115.75,2017,004,  -13.13
44.25,-115.25,2017,004,  -16.23
44.75,-119.75,2017,004,  -14.29
44.75,-119.25,2017,004,  -13.77
44.75,-118.75,2017,004,  -13.44
44.75,-118.25,2017,004,  -13.10
44.75,-117.75,2017,004,  -12.67
44.75,-117.25,2017,004,  -12.26
44.75,-116.75,2017,004,  -12.34
44.75,-116.25,2017,004,  -13.69
44.75,-115.75,2017,004,  -17.29
44.75,-115.25,2017,004,  -19.44
45.25,-119.75,2017,004,  -13.00
45.25,-119.25,2017,004,  -13.25
45.25,-118.75,2017,004,  -14.00
45.25,-118.25,2017,004,  -14.22
45.25,-117.75,2017,004,  -14.71
45.25,-117.25,2017,004,  -15.09
45.25,-116.75,2017,004,  -15.51
45.25,-116.25,2017,004,  -16.69
45.25,-115.75,2017,004,  -19.49
45.25,-115.25,2017,004,  -20.97
45.75,-119.75,2017,004,  -10.49
45.75,-119.25,2017,004,  -11.06
45.75,-118.75,2017,004,  -11.92
45.75,-118.25,2017,004,  -13.83
45.75,-117.75,2017,004,  -15.94
45.75,-117.25,2017,004,  -17.31
45.75,-116.75,2017,004,  -17.92
45.75,-116.25,2017,004,  -18.67
45.75,-115.75,2017,004,  -19.95
45.75,-115.25,2017,004,  -21.39
46.25,-119.75,2017,004,  -10.16
46.25,-119.25,2017,004,  -10.49
46.25,-118.75,2017,004,  -10.96
46.25,-118.25,2017,004,  -13.55
46.25,-117.75,2017,004,  -16.69
46.25,-117.25,2017,004,  -18.84
46.25,-116.75,2017,004,  -19.63
46.25,-116.25,2017,004,  -19.83
46.25,-115.75,2017,004,  -19.91
46.25,-115.25,2017,004,  -21.20
41.75,-119.75,2017,005,  -17.50
41.75,-119.25,2017,005,  -17.30
41.75,-118.75,2017,005,  -16.27
41.75,-118.25,2017,005,  -16.81
41.75,-117.75,2017,005,  -17.21
41.75,-117.25,2017,005,  -17.52
41.75,-116.75,2017,005,  -17.94
41.75,-116.25,2017,005,  -18.80
41.75,-115.75,2017,005,  -19.80
41.75,-115.25,2017,005,  -20.72
42.25,-119.75,2017,005,  -16.80
42.25,-119.25,2017,005,  -16.79
42.25,-118.75,2017,005,  -16.42
42.25,-118.25,2017,005,  -16.55
42.25,-117.75,2017,005,  -17.27
42.25,-117.25,2017,005,  -18.31
42.25,-116.75,2017,005,  -19.39
42.25,-116.25,2017,005,  -20.26
42.25,-115.75,2017,005,  -19.78
42.25,-115.25,2017,005,  -20.33
42.75,-119.75,2017,005,  -16.28
42.75,-119.25,2017,005,  -16.06
42.75,-118.75,2017,005,  -15.91
42.75,-118.25,2017,005,  -15.60
42.75,-117.75,2017,005,  -15.91
42.75,-117.25,2017,005,  -16.89
42.75,-116.75,2017,005,  -18.01
42.75,-116.25,2017,005,  -18.10
42.75,-115.75,2017,005,  -17.55
42.75,-115.25,2017,005,  -18.06
43.25,-119.75,2017,005,  -16.05
43.25,-119.25,2017,005,  -15.52
43.25,-118.75,2017,005,  -15.14
43.25,-118.25,2017,005,  -15.23
43.25,-117.75,2017,005,  -15.23
43.25,-117.25,2017,005,  -15.13
43.25,-116.75,2017,005,  -15.02
43.25,-116.25,2017,005,  -15.07
43.25,-115.75,2017,005,  -16.55
43.25,-115.25,2017,005,  -18.04
43.75,-119.75,2017,005,  -16.25
43.75,-119.25,2017,005,  -15.86
43.75,-118.75,2017,005,  -15.47
43.75,-118.25,2017,005,  -15.38
43.75,-117.75,2017,005,  -15.17
43.75,-117.25,2017,005,  -14.68
43.75,-116.75,2017,005,  -14.41
43.75,-116.25,2017,005,  -15.61
43.75,-115.75,2017,005,  -17.99
43.75,-115.25,2017,005,  -20.04
44.25,-119.75,2017,005,  -16.83
44.25,-119.25,2017,005,  -17.23
44.25,-118.75,2017,005,  -17.28
44.25,-118.25,2017,005,  -16.55
44.25,-117.75,2017,005,  -16.19
44.25,-117.25,2017,005,  -16.23
44.25,-116.75,2017,005,  -16.74
44.25,-116.25,2017,005,  -17.84
44.25,-115.75,2017,005,  -20.01
44.25,-115.25,2017,005,  -21.55
44.75,-119.75,2017,005,  -17.18
44.75,-119.25,2017,005,  -18.23
44.75,-118.75,2017,005,  -18.46
44.75,-118.25,2017,005,  -17.89
44.75,-117.75,2017,005,  -18.31
44.75,-117.25,2017,005,  -18.81
44.75,-116.75,2017,005,  -19.14
44.75,-116.25,2017,005,  -19.69
44.75,-115.75,2017,005,  -21.18
44.75,-115.25,2017,005,  -21.76
45.25,-119.75,2017,005,  -13.93
45.25,-119.25,2017,005,  -15.30
45.25,-118.75,2017,005,  -16.08
45.25,-118.25,2017,005,  -17.02
45.25,-117.75,2017,005,  -18.21
45.25,-117.25,2017,005,  -18.98
45.25,-116.75,2017,005,  -19.36
45.25,-116.25,2017,005,  -20.06
45.25,-115.75,2017,005,  -20.86
45.25,-115.25,2017,005,  -21.44
45.75,-119.75,2017,005,  -10.81
45.75,-119.25,2017,005,  -11.53
45.75,-118.75,2017,005,  -12.40
45.75,-118.25,2017,005,  -15.07
45.75,-117.75,2017,005,  -16.33
45.75,-117.25,2017,005,  -17.14
45.75,-116.75,2017,005,  -18.02
45.75,-116.25,2017,005,  -19.11
45.75,-115.75,2017,005,  -19.55
45.75,-115.25,2017,005,  -20.86
46.25,-119.75,2017,005,  -11.70
46.25,-119.25,2017,005,  -11.75
46.25,-118.75,2017,005,  -11.74
46.25,-118.25,2017,005,  -13.97
46.25,-117.75,2017,005,  -15.56
46.25,-117.25,2017,005,  -17.01
46.25,-116.75,2017,005,  -18.35
46.25,-116.25,2017,005,  -19.12
46.25,-115.75,2017,005,  -18.78
46.25,-115.25,2017,005,  -19.89
41.75,-119.75,2017,006,  -18.92
41.75,-119.25,2017,006,  -19.94
41.75,-118.75,2017,006,  -20.47
41.75,-118.25,2017,006,  -20.52
41.75,-117.75,2017,006,  -20.30
41.75,-117.25,2017,006,  -20.01
41.75,-116.75,2017,006,  -19.67
41.75,-116.25,2017,006,  -19.12
41.75,-115.75,2017,006,  -18.83
41.75,-115.25,2017,006,  -19.22
42.25,-119.75,2017,006,  -18.85
42.25,-119.25,2017,006,  -19.70
42.25,-118.75,2017,006,  -21.39
42.25,-118.25,2017,006,  -21.03
42.25,-117.75,2017,006,  -20.33
42.25,-117.25,2017,006,  -20.08
42.25,-116.75,2017,006,  -20.10
42.25,-116.25,2017,006,  -19.19
42.25,-115.75,2017,006,  -17.84
42.25,-115.25,2017,006,  -17.65
42.75,-119.75,2017,006,  -19.04
42.75,-119.25,2017,006,  -19.61
42.75,-118.75,2017,006,  -20.95
42.75,-118.25,2017,006,  -20.69
42.75,-117.75,2017,006,  -20.11
42.75,-117.25,2017,006,  -19.95
42.75,-116.75,2017,006,  -20.00
42.75,-116.25,2017,006,  -19.09
42.75,-115.75,2017,006,  -17.57
42.75,-115.25,2017,006,  -17.47
43.25,-119.75,2017,006,  -19.75
43.25,-119.25,2017,006,  -20.40
43.25,-118.75,2017,006,  -20.86
43.25,-118.25,2017,006,  -20.94
43.25,-117.75,2017,006,  -20.64
43.25,-117.25,2017,006,  -20.19
43.25,-116.75,2017,006,  -19.58
43.25,-116.25,2017,006,  -18.57
43.25,-115.75,2017,006,  -17.46
43.25,-115.25,2017,006,  -18.17
43.75,-119.75,2017,006,  -19.69
43.75,-119.25,2017,006,  -20.40
43.75,-118.75,2017,006,  -20.94
43.75,-118.25,2017,006,  -21.36
43.75,-117.75,2017,006,  -21.08
43.75,-117.25,2017,006,  -20.25
43.75,-116.75,2017,006,  -19.25
43.75,-116.25,2017,006,  -18.72
43.75,-115.75,2017,006,  -17.86
43.75,-115.25,2017,006,  -18.95
44.25,-119.75,2017,006,  -18.25
44.25,-119.25,2017,006,  -18.97
44.25,-118.75,2017,006,  -19.76
44.25,-118.25,2017,006,  -21.48
44.25,-117.75,2017,006,  -21.47
44.25,-117.25,2017,006,  -20.44
44.25,-116.75,2017,006,  -19.30
44.25,-116.25,2017,006,  -19.12
44.25,-115.75,2017,006,  -19.19
44.25,-115.25,2017,006,  -20.32
44.75,-119.75,2017,006,  -16.94
44.75,-119.25,2017,006,  -17.52
44.75,-118.75,2017,006,  -18.32
44.75,-118.25,2017,006,  -20.67
44.75,-117.75,2017,006,  -21.43
44.75,-117.25,2017,006,  -20.83
44.75,-116.75,2017,006,  -19.78
44.75,-116.25,2017,006,  -19.91
44.75,-115.75,2017,006,  -20.70
44.75,-115.25,2017,006,  -21.33
45.25,-119.75,2017,006,  -13.50
45.25,-119.25,2017,006,  -13.93
45.25,-118.75,2017,006,  -15.38
45.25,-118.25,2017,006,  -18.27
45.25,-117.75,2017,006,  -19.58
45.25,-117.25,2017,006,  -19.79
45.25,-116.75,2017,006,  -19.59
45.25,-116.25,2017,006,  -19.92
45.25,-115.75,2017,006,  -20.46
45.25,-115.25,2017,006,  -20.58
45.75,-119.75,2017,006,  -10.49
45.75,-119.25,2017,006,  -10.13
45.75,-118.75,2017,006,  -11.29
45.75,-118.25,2017,006,  -14.72
45.75,-117.75,2017,006,  -16.57
45.75,-117.25,2017,006,  -17.67
45.75,-116.75,2017,006,  -18.24
45.75,-116.25,2017,006,  -17.86
45.75,-115.75,2017,006,  -18.10
45.75,-115.25,2017,006,  -18.28
46.25,-119.75,2017,006,  -10.56
46.25,-119.25,2017,006,   -9.42
46.25,-118.75,2017,006,   -9.26
46.25,-118.25,2017,006,  -11.70
46.25,-117.75,2017,006,  -14.09
46.25,-117.25,2017,006,  -15.68
46.25,-116.75,2017,006,  -16.16
46.25,-116.25,2017,006,  -15.69
46.25,-115.75,2017,006,  -15.84
46.25,-115.25,2017,006,  -16.44
41.75,-119.75,2017,007,   -6.02
41.75,-119.25,2017,007,   -7.18
41.75,-118.75,2017,007,   -8.19
41.75,-118.25,2017,007,   -8.09
41.75,-117.75,2017,007,   -8.02
41.75,-117.25,2017,007,   -8.03
41.75,-116.75,2017,007,   -8.32
41.75,-116.25,2017,007,   -9.12
41.75,-115.75,2017,007,  -10.37
41.75,-115.25,2017,007,  -11.71
42.25,-119.75,2017,007,   -5.91
42.25,-119.25,2017,007,   -6.97
42.25,-118.75,2017,007,   -8.57
42.25,-118.25,2017,007,   -8.46
42.25,-117.75,2017,007,   -8.20
42.25,-117.25,2017,007,   -8.42
42.25,-116.75,2017,007,   -9.08
42.25,-116.25,2017,007,   -9.47
42.25,-115.75,2017,007,   -9.31
42.25,-115.25,2017,007,  -10.73
42.75,-119.75,2017,007,   -6.96
42.75,-119.25,2017,007,   -7.99
42.75,-118.75,2017,007,   -9.59
42.75,-118.25,2017,007,  -10.47
42.75,-117.75,2017,007,   -9.88
42.75,-117.25,2017,007,   -9.57
42.75,-116.75,2017,007,  -10.15
42.75,-116.25,2017,007,  -11.07
42.75,-115.75,2017,007,  -10.55
42.75,-115.25,2017,007,  -11.66
43.25,-119.75,2017,007,   -9.89
43.25,-119.25,2017,007,  -11.60
43.25,-118.75,2017,007,  -12.31
43.25,-118.25,2017,007,  -13.43
43.25,-117.75,2017,007,  -13.05
43.25,-117.25,2017,007,  -12.07
43.25,-116.75,2017,007,  -11.32
43.25,-116.25,2017,007,  -11.59
43.25,-115.75,2017,007,  -10.98
43.25,-115.25,2017,007,  -12.50
43.75,-119.75,2017,007,  -11.84
43.75,-119.25,2017,007,  -13.74
43.75,-118.75,2017,007,  -14.70
43.75,-118.25,2017,007,  -15.92
43.75,-117.75,2017,007,  -15.91
43.75,-117.25,2017,007,  -14.50
43.75,-116.75,2017,007,  -12.52
43.75,-116.25,2017,007,  -11.77
43.75,-115.75,2017,007,  -11.26
43.75,-115.25,2017,007,  -13.01
44.25,-119.75,2017,007,  -11.20
44.25,-119.25,2017,007,  -13.02
44.25,-118.75,2017,007,  -15.09
44.25,-118.25,2017,007,  -18.14
44.25,-117.75,2017,007,  -18.16
44.25,-117.25,2017,007,  -16.11
44.25,-116.75,2017,007,  -13.55
44.25,-116.25,2017,007,  -12.59
44.25,-115.75,2017,007,  -13.27
44.25,-115.25,2017,007,  -14.28
44.75,-119.75,2017,007,  -10.53
44.75,-119.25,2017,007,  -12.26
44.75,-118.75,2017,007,  -14.62
44.75,-118.25,2017,007,  -18.48
44.75,-117.75,2017,007,  -18.86
44.75,-117.25,2017,007,  -17.15
44.75,-116.75,2017,007,  -14.86
44.75,-116.25,2017,007,  -13.64
44.75,-115.75,2017,007,  -14.50
44.75,-115.25,2017,007,  -15.66
45.25,-119.75,2017,007,  -10.06
