-BEGIN HEADER-
NASA/POWER SRB/FLASHFlux/MERRA2/GEOS 5.12.4 (FP-IT) 0.5 x 0.5 Degree Daily Averaged Data 
Dates (month/day/year): 01/01/2017 through 12/31/2017 
Location: Regional 
Elevation from MERRA-2: Average for 1/2x1/2 degree lat/lon region = na meters   Site = na 
Climate zone: na (reference Briggs et al: http://www.energycodes.gov) 
Value for missing model data cannot be computed or out of model availability range: -99 
Parameter(s): 
T2M MERRA2 1/2x1/2 Temperature at 2 Meters (C) 
-END HEADER-
LAT,LON,YEAR,DOY,T2M
39.75,-117.75,2017,001,   -1.05
39.75,-117.25,2017,001,   -2.06
39.75,-116.75,2017,001,   -3.05
39.75,-116.25,2017,001,   -3.74
39.75,-115.75,2017,001,   -4.89
39.75,-115.25,2017,001,   -5.76
40.25,-119.75,2017,001,   -1.81
40.25,-119.25,2017,001,   -1.39
40.25,-118.75,2017,001,   -1.47
40.25,-118.25,2017,001,   -1.68
40.25,-117.75,2017,001,   -2.24
40.25,-117.25,2017,001,   -2.91
40.25,-116.75,2017,001,   -3.76
40.25,-116.25,2017,001,   -5.16
40.25,-115.75,2017,001,   -7.24
40.25,-115.25,2017,001,   -8.27
40.75,-119.75,2017,001,   -3.51
40.75,-119.25,2017,001,   -3.17
40.75,-118.75,2017,001,   -3.09
40.75,-118.25,2017,001,   -4.12
40.75,-117.75,2017,001,   -5.02
40.75,-117.25,2017,001,   -5.46
40.75,-116.75,2017,001,   -5.93
40.75,-116.25,2017,001,   -7.78
40.75,-115.75,2017,001,   -9.35
40.75,-115.25,2017,001,  -10.14
41.25,-119.75,2017,001,   -6.27
41.25,-119.25,2017,001,   -6.43
41.25,-118.75,2017,001,   -6.16
41.25,-118.25,2017,001,   -7.30
41.25,-117.75,2017,001,   -8.25
41.25,-117.25,2017,001,   -8.68
41.25,-116.75,2017,001,   -9.04
41.25,-116.25,2017,001,  -10.52
41.25,-115.75,2017,001,  -11.23
41.25,-115.25,2017,001,  -11.47
41.75,-119.75,2017,001,   -7.80
41.75,-119.25,2017,001,   -8.68
41.75,-118.75,2017,001,   -9.09
41.75,-118.25,2017,001,   -9.84
41.75,-117.75,2017,001,  -10.33
41.75,-117.25,2017,001,  -10.61
41.75,-116.75,2017,001,  -10.86
41.75,-116.25,2017,001,  -11.48
41.75,-115.75,2017,001,  -12.05
41.75,-115.25,2017,001,  -12.33
37.25,-119.75,2017,002,    0.72
37.25,-119.25,2017,002,   -5.26
37.25,-118.75,2017,002,  -10.57
37.25,-118.25,2017,002,   -5.11
37.25,-117.75,2017,002,   -1.05
37.25,-117.25,2017,002,    0.43
37.25,-116.75,2017,002,   -0.14
37.25,-116.25,2017,002,   -0.52
37.25,-115.75,2017,002,    0.00
37.25,-115.25,2017,002,    0.64
37.75,-119.75,2017,002,   -3.85
37.75,-119.25,2017,002,   -9.15
37.75,-118.75,2017,002,   -8.96
37.75,-118.25,2017,002,   -4.48
37.75,-117.75,2017,002,   -1.54
37.75,-117.25,2017,002,   -0.61
37.75,-116.75,2017,002,   -1.12
37.75,-116.25,2017,002,   -1.45
37.75,-115.75,2017,002,   -1.43
37.75,-115.25,2017,002,   -0.71
38.25,-119.75,2017,002,   -5.66
38.25,-119.25,2017,002,   -7.58
38.25,-118.75,2017,002,   -5.16
38.25,-118.25,2017,002,   -3.47
38.25,-117.75,2017,002,   -2.40
38.25,-117.25,2017,002,   -2.42
38.25,-116.75,2017,002,   -2.98
38.25,-116.25,2017,002,   -2.45
38.25,-115.75,2017,002,   -2.16
38.25,-115.25,2017,002,   -1.61
38.75,-119.75,2017,002,   -4.90
38.75,-119.25,2017,002,   -4.04
38.75,-118.75,2017,002,   -2.25
38.75,-118.25,2017,002,   -2.14
38.75,-117.75,2017,002,   -3.27
38.75,-117.25,2017,002,   -4.75
38.75,-116.75,2017,002,   -5.62
38.75,-116.25,2017,002,   -4.90
38.75,-115.75,2017,002,   -3.95
38.75,-115.25,2017,002,   -3.43
39.25,-119.75,2017,002,   -3.83
39.25,-119.25,2017,002,   -2.03
39.25,-118.75,2017,002,   -0.84
39.25,-118.25,2017,002,   -1.50
39.25,-117.75,2017,002,   -3.30
39.25,-117.25,2017,002,   -4.96
39.25,-116.75,2017,002,   -5.80
39.25,-116.25,2017,002,   -5.80
39.25,-115.75,2017,002,   -5.56
39.25,-115.25,2017,002,   -5.45
39.75,-119.75,2017,002,   -3.47
39.75,-119.25,2017,002,   -2.16
39.75,-118.75,2017,002,   -0.91
39.75,-118.25,2017,002,   -1.38
39.75,-117.75,2017,002,   -2.42
39.75,-117.25,2017,002,   -3.61
39.75,-116.75,2017,002,   -4.63
39.75,-116.25,2017,002,   -5.25
39.75,-115.75,2017,002,   -5.99
39.75,-115.25,2017,002,   -6.41
40.25,-119.75,2017,002,   -3.07
40.25,-119.25,2017,002,   -2.43
40.25,-118.75,2017,002,   -2.03
40.25,-118.25,2017,002,   -2.15
40.25,-117.75,2017,002,   -2.68
40.25,-117.25,2017,002,   -3.35
40.25,-116.75,2017,002,   -4.16
40.25,-116.25,2017,002,   -5.36
40.25,-115.75,2017,002,   -7.05
40.25,-115.25,2017,002,   -7.62
40.75,-119.75,2017,002,   -4.37
40.75,-119.25,2017,002,   -3.70
40.75,-118.75,2017,002,   -3.20
40.75,-118.25,2017,002,   -3.44
40.75,-117.75,2017,002,   -4.01
40.75,-117.25,2017,002,   -4.45
40.75,-116.75,2017,002,   -5.06
40.75,-116.25,2017,002,   -6.87
40.75,-115.75,2017,002,   -8.23
40.75,-115.25,2017,002,   -8.79
41.25,-119.75,2017,002,   -6.79
41.25,-119.25,2017,002,   -6.57
41.25,-118.75,2017,002,   -5.78
41.25,-118.25,2017,002,   -5.39
41.25,-117.75,2017,002,   -5.90
41.25,-117.25,2017,002,   -6.62
41.25,-116.75,2017,002,   -7.52
41.25,-116.25,2017,002,   -9.25
41.25,-115.75,2017,002,   -9.77
41.25,-115.25,2017,002,  -10.01
41.75,-119.75,2017,002,   -8.35
41.75,-119.25,2017,002,   -9.18
41.75,-118.75,2017,002,   -8.58
41.75,-118.25,2017,002,   -8.37
41.75,-117.75,2017,002,   -8.55
41.75,-117.25,2017,002,   -8.87
41.75,-116.75,2017,002,   -9.30
41.75,-116.25,2017,002,  -10.12
41.75,-115.75,2017,002,  -10.57
41.75,-115.25,2017,002,  -10.72
37.25,-119.75,2017,003,    3.57
37.25,-119.25,2017,003,   -1.70
37.25,-118.75,2017,003,   -6.28
37.25,-118.25,2017,003,   -2.73
37.25,-117.75,2017,003,   -0.03
37.25,-117.25,2017,003,    0.97
37.25,-116.75,2017,003,    0.61
37.25,-116.25,2017,003,    0.46
37.25,-115.75,2017,003,    0.89
37.25,-115.25,2017,003,    1.61
37.75,-119.75,2017,003,   -0.87
37.75,-119.25,2017,003,   -5.32
37.75,-118.75,2017,003,   -5.08
37.75,-118.25,2017,003,   -2.29
37.75,-117.75,2017,003,   -0.55
37.75,-117.25,2017,003,   -0.10
37.75,-116.75,2017,003,   -0.59
37.75,-116.25,2017,003,   -1.05
37.75,-115.75,2017,003,   -0.97
37.75,-115.25,2017,003,   -0.19
38.25,-119.75,2017,003,   -2.50
38.25,-119.25,2017,003,   -4.09
38.25,-118.75,2017,003,   -2.39
38.25,-118.25,2017,003,   -1.43
38.25,-117.75,2017,003,   -0.84
38.25,-117.25,2017,003,   -1.17
38.25,-116.75,2017,003,   -2.01
38.25,-116.25,2017,003,   -2.00
38.25,-115.75,2017,003,   -1.82
38.25,-115.25,2017,003,   -1.34
38.75,-119.75,2017,003,   -1.81
38.75,-119.25,2017,003,   -1.39
38.75,-118.75,2017,003,   -0.32
38.75,-118.25,2017,003,   -0.47
38.75,-117.75,2017,003,   -1.25
38.75,-117.25,2017,003,   -2.44
38.75,-116.75,2017,003,   -3.44
38.75,-116.25,2017,003,   -3.28
38.75,-115.75,2017,003,   -3.01
38.75,-115.25,2017,003,   -2.91
39.25,-119.75,2017,003,   -1.00
39.25,-119.25,2017,003,   -0.19
39.25,-118.75,2017,003,    0.93
39.25,-118.25,2017,003,    0.57
39.25,-117.75,2017,003,   -0.93
39.25,-117.25,2017,003,   -2.39
39.25,-116.75,2017,003,   -3.20
39.25,-116.25,2017,003,   -3.31
39.25,-115.75,2017,003,   -3.47
39.25,-115.25,2017,003,   -3.91
39.75,-119.75,2017,003,   -0.77
39.75,-119.25,2017,003,   -0.43
39.75,-118.75,2017,003,    0.63
39.75,-118.25,2017,003,    0.73
39.75,-117.75,2017,003,   -0.20
39.75,-117.25,2017,003,   -1.33
39.75,-116.75,2017,003,   -2.16
39.75,-116.25,2017,003,   -2.59
39.75,-115.75,2017,003,   -3.24
39.75,-115.25,2017,003,   -4.18
40.25,-119.75,2017,003,   -0.90
40.25,-119.25,2017,003,   -0.94
40.25,-118.75,2017,003,   -0.81
40.25,-118.25,2017,003,   -0.53
40.25,-117.75,2017,003,   -0.86
40.25,-117.25,2017,003,   -1.37
40.25,-116.75,2017,003,   -2.01
40.25,-116.25,2017,003,   -3.01
40.25,-115.75,2017,003,   -4.37
40.25,-115.25,2017,003,   -5.44
40.75,-119.75,2017,003,   -2.42
40.75,-119.25,2017,003,   -2.23
40.75,-118.75,2017,003,   -1.85
40.75,-118.25,2017,003,   -1.84
40.75,-117.75,2017,003,   -2.25
40.75,-117.25,2017,003,   -2.66
40.75,-116.75,2017,003,   -3.25
40.75,-116.25,2017,003,   -4.83
40.75,-115.75,2017,003,   -5.97
40.75,-115.25,2017,003,   -6.85
41.25,-119.75,2017,003,   -4.46
41.25,-119.25,2017,003,   -4.50
41.25,-118.75,2017,003,   -3.97
41.25,-118.25,2017,003,   -3.54
41.25,-117.75,2017,003,   -3.89
41.25,-117.25,2017,003,   -4.48
41.25,-116.75,2017,003,   -5.28
41.25,-116.25,2017,003,   -6.79
41.25,-115.75,2017,003,   -7.52
41.25,-115.25,2017,003,   -7.99
41.75,-119.75,2017,003,   -5.82
41.75,-119.25,2017,003,   -6.36
41.75,-118.75,2017,003,   -6.21
41.75,-118.25,2017,003,   -6.01
41.75,-117.75,2017,003,   -6.04
41.75,-117.25,2017,003,   -6.15
41.75,-116.75,2017,003,   -6.41
41.75,-116.25,2017,003,   -7.08
41.75,-115.75,2017,003,   -7.62
41.75,-115.25,2017,003,   -8.06
37.25,-119.75,2017,004,    4.78
37.25,-119.25,2017,004,    0.94
37.25,-118.75,2017,004,   -1.39
37.25,-118.25,2017,004,    0.14
37.25,-117.75,2017,004,    1.95
37.25,-117.25,2017,004,    2.70
37.25,-116.75,2017,004,    2.38
37.25,-116.25,2017,004,    2.27
37.25,-115.75,2017,004,    2.11
37.25,-115.25,2017,004,    2.42
37.75,-119.75,2017,004,    1.28
37.75,-119.25,2017,004,   -0.78
37.75,-118.75,2017,004,   -0.38
37.75,-118.25,2017,004,    0.52
37.75,-117.75,2017,004,    1.22
37.75,-117.25,2017,004,    1.40
37.75,-116.75,2017,004,    1.23
37.75,-116.25,2017,004,    1.41
37.75,-115.75,2017,004,    1.07
37.75,-115.25,2017,004,    1.26
38.25,-119.75,2017,004,    0.29
38.25,-119.25,2017,004,    0.03
38.25,-118.75,2017,004,    1.50
38.25,-118.25,2017,004,    1.61
38.25,-117.75,2017,004,    1.26
38.25,-117.25,2017,004,    0.61
38.25,-116.75,2017,004,    0.15
38.25,-116.25,2017,004,    0.78
38.25,-115.75,2017,004,    0.89
38.25,-115.25,2017,004,    0.77
38.75,-119.75,2017,004,    0.53
38.75,-119.25,2017,004,    1.46
38.75,-118.75,2017,004,    2.22
38.75,-118.25,2017,004,    1.80
38.75,-117.75,2017,004,    0.56
38.75,-117.25,2017,004,   -0.70
38.75,-116.75,2017,004,   -1.27
38.75,-116.25,2017,004,   -0.57
38.75,-115.75,2017,004,   -0.03
38.75,-115.25,2017,004,   -0.12
39.25,-119.75,2017,004,    0.62
39.25,-119.25,2017,004,    1.49
39.25,-118.75,2017,004,    1.58
39.25,-118.25,2017,004,    1.16
39.25,-117.75,2017,004,   -0.03
39.25,-117.25,2017,004,   -1.18
39.25,-116.75,2017,004,   -1.74
39.25,-116.25,2017,004,   -1.40
39.25,-115.75,2017,004,   -1.27
39.25,-115.25,2017,004,   -1.35
39.75,-119.75,2017,004,    0.28
39.75,-119.25,2017,004,    0.78
39.75,-118.75,2017,004,    0.71
39.75,-118.25,2017,004,    0.56
39.75,-117.75,2017,004,   -0.04
39.75,-117.25,2017,004,   -0.84
39.75,-116.75,2017,004,   -1.54
39.75,-116.25,2017,004,   -1.81
39.75,-115.75,2017,004,   -2.05
39.75,-115.25,2017,004,   -2.37
40.25,-119.75,2017,004,   -0.25
40.25,-119.25,2017,004,   -0.01
40.25,-118.75,2017,004,   -0.27
40.25,-118.25,2017,004,   -0.24
40.25,-117.75,2017,004,   -0.50
40.25,-117.25,2017,004,   -0.87
40.25,-116.75,2017,004,   -1.36
40.25,-116.25,2017,004,   -2.19
40.25,-115.75,2017,004,   -2.66
40.25,-115.25,2017,004,   -3.05
40.75,-119.75,2017,004,   -2.23
40.75,-119.25,2017,004,   -1.77
40.75,-118.75,2017,004,   -1.35
40.75,-118.25,2017,004,   -1.31
40.75,-117.75,2017,004,   -1.58
40.75,-117.25,2017,004,   -1.79
40.75,-116.75,2017,004,   -2.05
40.75,-116.25,2017,004,   -3.00
40.75,-115.75,2017,004,   -3.17
40.75,-115.25,2017,004,   -3.42
41.25,-119.75,2017,004,   -5.17
41.25,-119.25,2017,004,   -4.92
41.25,-118.75,2017,004,   -4.02
41.25,-118.25,2017,004,   -3.46
41.25,-117.75,2017,004,   -3.43
41.25,-117.25,2017,004,   -3.49
41.25,-116.75,2017,004,   -3.66
41.25,-116.25,2017,004,   -4.42
41.25,-115.75,2017,004,   -4.51
41.25,-115.25,2017,004,   -4.54
41.75,-119.75,2017,004,   -6.69
41.75,-119.25,2017,004,   -6.94
41.75,-118.75,2017,004,   -6.52
41.75,-118.25,2017,004,   -6.11
41.75,-117.75,2017,004,   -5.84
41.75,-117.25,2017,004,   -5.57
41.75,-116.75,2017,004,   -5.45
41.75,-116.25,2017,004,   -5.93
41.75,-115.75,2017,004,   -6.31
41.75,-115.25,2017,004,   -6.57
37.25,-119.75,2017,005,    2.09
37.25,-119.25,2017,005,   -2.81
37.25,-118.75,2017,005,   -5.36
37.25,-118.25,2017,005,   -2.43
37.25,-117.75,2017,005,    0.85
37.25,-117.25,2017,005,    2.94
37.25,-116.75,2017,005,    3.48
37.25,-116.25,2017,005,    3.29
37.25,-115.75,2017,005,    3.59
37.25,-115.25,2017,005,    4.27
37.75,-119.75,2017,005,   -2.39
37.75,-119.25,2017,005,   -5.90
37.75,-118.75,2017,005,   -5.15
37.75,-118.25,2017,005,   -2.52
37.75,-117.75,2017,005,   -0.41
37.75,-117.25,2017,005,    0.71
37.75,-116.75,2017,005,    0.98
37.75,-116.25,2017,005,    1.11
37.75,-115.75,2017,005,    1.09
37.75,-115.25,2017,005,    1.73
38.25,-119.75,2017,005,   -4.80
38.25,-119.25,2017,005,   -5.92
38.25,-118.75,2017,005,   -3.97
38.25,-118.25,2017,005,   -2.87
38.25,-117.75,2017,005,   -2.19
38.25,-117.25,2017,005,   -2.01
38.25,-116.75,2017,005,   -1.90
38.25,-116.25,2017,005,   -0.86
38.25,-115.75,2017,005,   -0.46
38.25,-115.25,2017,005,   -0.46
38.75,-119.75,2017,005,   -5.51
38.75,-119.25,2017,005,   -5.19
38.75,-118.75,2017,005,   -4.84
38.75,-118.25,2017,005,   -4.24
38.75,-117.75,2017,005,   -4.79
38.75,-117.25,2017,005,   -5.58
38.75,-116.75,2017,005,   -5.75
38.75,-116.25,2017,005,   -4.44
38.75,-115.75,2017,005,   -3.48
38.75,-115.25,2017,005,   -3.98
39.25,-119.75,2017,005,   -6.80
39.25,-119.25,2017,005,   -5.95
39.25,-118.75,2017,005,   -5.64
39.25,-118.25,2017,005,   -4.88
39.25,-117.75,2017,005,   -6.26
39.25,-117.25,2017,005,   -7.87
39.25,-116.75,2017,005,   -8.62
39.25,-116.25,2017,005,   -8.25
39.25,-115.75,2017,005,   -7.90
39.25,-115.25,2017,005,   -8.73
39.75,-119.75,2017,005,   -8.48
39.75,-119.25,2017,005,   -7.14
39.75,-118.75,2017,005,   -5.82
39.75,-118.25,2017,005,   -5.02
39.75,-117.75,2017,005,   -6.27
39.75,-117.25,2017,005,   -8.20
39.75,-116.75,2017,005,   -9.89
39.75,-116.25,2017,005,  -10.89
39.75,-115.75,2017,005,  -11.25
39.75,-115.25,2017,005,  -12.40
40.25,-119.75,2017,005,   -9.43
40.25,-119.25,2017,005,   -8.43
40.25,-118.75,2017,005,   -7.67
40.25,-118.25,2017,005,   -6.77
40.25,-117.75,2017,005,   -7.34
40.25,-117.25,2017,005,   -8.55
40.25,-116.75,2017,005,  -10.09
40.25,-116.25,2017,005,  -12.23
40.25,-115.75,2017,005,  -13.27
40.25,-115.25,2017,005,  -14.44
40.75,-119.75,2017,005,  -12.25
40.75,-119.25,2017,005,  -10.92
40.75,-118.75,2017,005,   -9.99
40.75,-118.25,2017,005,   -9.93
40.75,-117.75,2017,005,  -10.29
40.75,-117.25,2017,005,  -10.74
40.75,-116.75,2017,005,  -11.55
40.75,-116.25,2017,005,  -13.66
40.75,-115.75,2017,005,  -14.73
40.75,-115.25,2017,005,  -15.71
41.25,-119.75,2017,005,  -16.26
41.25,-119.25,2017,005,  -15.05
41.25,-118.75,2017,005,  -13.46
41.25,-118.25,2017,005,  -13.87
41.25,-117.75,2017,005,  -14.07
41.25,-117.25,2017,005,  -14.33
41.25,-116.75,2017,005,  -14.90
41.25,-116.25,2017,005,  -16.11
41.25,-115.75,2017,005,  -17.05
41.25,-115.25,2017,005,  -17.97
41.75,-119.75,2017,005,  -17.50
41.75,-119.25,2017,005,  -17.30
41.75,-118.75,2017,005,  -16.27
41.75,-118.25,2017,005,  -16.81
41.75,-117.75,2017,005,  -17.21
41.75,-117.25,2017,005,  -17.52
41.75,-116.75,2017,005,  -17.94
41.75,-116.25,2017,005,  -18.80
41.75,-115.75,2017,005,  -19.80
41.75,-115.25,2017,005,  -20.72
37.25,-119.75,2017,006,   -0.38
37.25,-119.25,2017,006,   -5.97
37.25,-118.75,2017,006,  -10.37
37.25,-118.25,2017,006,   -7.76
37.25,-117.75,2017,006,   -4.75
37.25,-117.25,2017,006,   -3.07
37.25,-116.75,2017,006,   -3.01
37.25,-116.25,2017,006,   -3.44
37.25,-115.75,2017,006,   -3.53
37.25,-115.25,2017,006,   -3.10
37.75,-119.75,2017,006,   -6.09
37.75,-119.25,2017,006,  -10.46
37.75,-118.75,2017,006,   -9.84
37.75,-118.25,2017,006,   -6.77
37.75,-117.75,2017,006,   -5.05
37.75,-117.25,2017,006,   -4.44
37.75,-116.75,2017,006,   -4.53
37.75,-116.25,2017,006,   -4.73
37.75,-115.75,2017,006,   -5.43
37.75,-115.25,2017,006,   -4.90
38.25,-119.75,2017,006,   -8.65
38.25,-119.25,2017,006,   -9.47
38.25,-118.75,2017,006,   -6.66
38.25,-118.25,2017,006,   -5.58
38.25,-117.75,2017,006,   -5.83
38.25,-117.25,2017,006,   -6.65
38.25,-116.75,2017,006,   -7.28
38.25,-116.25,2017,006,   -6.96
38.25,-115.75,2017,006,   -7.21
38.25,-115.25,2017,006,   -7.16
38.75,-119.75,2017,006,   -9.29
38.75,-119.25,2017,006,   -7.54
38.75,-118.75,2017,006,   -6.41
38.75,-118.25,2017,006,   -6.10
38.75,-117.75,2017,006,   -7.96
38.75,-117.25,2017,006,   -9.99
38.75,-116.75,2017,006,  -10.99
38.75,-116.25,2017,006,  -10.62
38.75,-115.75,2017,006,  -10.41
38.75,-115.25,2017,006,  -10.60
39.25,-119.75,2017,006,  -10.68
39.25,-119.25,2017,006,   -8.65
39.25,-118.75,2017,006,   -7.93
39.25,-118.25,2017,006,   -6.55
39.25,-117.75,2017,006,   -9.09
39.25,-117.25,2017,006,  -11.86
39.25,-116.75,2017,006,  -13.19
39.25,-116.25,2017,006,  -13.43
39.25,-115.75,2017,006,  -13.84
39.25,-115.25,2017,006,  -14.04
39.75,-119.75,2017,006,  -12.34
39.75,-119.25,2017,006,  -10.66
39.75,-118.75,2017,006,   -8.92
39.75,-118.25,2017,006,   -7.42
39.75,-117.75,2017,006,   -9.07
39.75,-117.25,2017,006,  -11.69
39.75,-116.75,2017,006,  -14.04
39.75,-116.25,2017,006,  -15.84
39.75,-115.75,2017,006,  -16.51
39.75,-115.25,2017,006,  -16.77
40.25,-119.75,2017,006,  -13.00
40.25,-119.25,2017,006,  -11.88
40.25,-118.75,2017,006,  -10.75
40.25,-118.25,2017,006,   -9.67
40.25,-117.75,2017,006,  -10.11
40.25,-117.25,2017,006,  -11.68
40.25,-116.75,2017,006,  -14.19
40.25,-116.25,2017,006,  -17.73
40.25,-115.75,2017,006,  -18.72
40.25,-115.25,2017,006,  -18.85
40.75,-119.75,2017,006,  -14.70
40.75,-119.25,2017,006,  -13.77
40.75,-118.75,2017,006,  -13.12
40.75,-118.25,2017,006,  -12.81
40.75,-117.75,2017,006,  -13.36
40.75,-117.25,2017,006,  -14.48
40.75,-116.75,2017,006,  -16.24
40.75,-116.25,2017,006,  -19.07
40.75,-115.75,2017,006,  -19.51
40.75,-115.25,2017,006,  -19.73
41.25,-119.75,2017,006,  -17.56
41.25,-119.25,2017,006,  -17.60
41.25,-118.75,2017,006,  -17.12
41.25,-118.25,2017,006,  -17.17
41.25,-117.75,2017,006,  -17.59
41.25,-117.25,2017,006,  -18.18
41.25,-116.75,2017,006,  -18.86
41.25,-116.25,2017,006,  -19.65
41.25,-115.75,2017,006,  -19.67
41.25,-115.25,2017,006,  -20.05
41.75,-119.75,2017,006,  -18.92
41.75,-119.25,2017,006,  -19.94
41.75,-118.75,2017,006,  -20.47
41.75,-118.25,2017,006,  -20.52
41.75,-117.75,2017,006,  -20.30
41.75,-117.25,2017,006,  -20.01
41.75,-116.75,2017,006,  -19.67
41.75,-116.25,2017,006,  -19.12
41.75,-115.75,2017,006,  -18.83
41.75,-115.25,2017,006,  -19.22
37.25,-119.75,2017,007,    4.46
37.25,-119.25,2017,007,    0.72
37.25,-118.75,2017,007,   -2.01
37.25,-118.25,2017,007,   -2.10
37.25,-117.75,2017,007,   -1.90
37.25,-117.25,2017,007,   -1.42
37.25,-116.75,2017,007,   -0.99
37.25,-116.25,2017,007,   -1.24
37.25,-115.75,2017,007,   -1.15
37.25,-115.25,2017,007,   -0.69
37.75,-119.75,2017,007,    0.75
37.75,-119.25,2017,007,   -1.70
37.75,-118.75,2017,007,   -1.68
37.75,-118.25,2017,007,   -2.11
37.75,-117.75,2017,007,   -2.43
37.75,-117.25,2017,007,   -2.42
37.75,-116.75,2017,007,   -2.30
37.75,-116.25,2017,007,   -2.69
37.75,-115.75,2017,007,   -3.06
37.75,-115.25,2017,007,   -2.16
38.25,-119.75,2017,007,   -0.81
38.25,-119.25,2017,007,   -1.87
38.25,-118.75,2017,007,   -0.92
38.25,-118.25,2017,007,   -2.05
38.25,-117.75,2017,007,   -3.03
38.25,-117.25,2017,007,   -3.86
38.25,-116.75,2017,007,   -4.36
38.25,-116.25,2017,007,   -4.25
38.25,-115.75,2017,007,   -4.01
38.25,-115.25,2017,007,   -3.71
38.75,-119.75,2017,007,   -1.20
38.75,-119.25,2017,007,   -1.15
38.75,-118.75,2017,007,   -1.02
38.75,-118.25,2017,007,   -2.15
38.75,-117.75,2017,007,   -3.87
38.75,-117.25,2017,007,   -5.47
38.75,-116.75,2017,007,   -6.46
38.75,-116.25,2017,007,   -6.57
38.75,-115.75,2017,007,   -6.00
38.75,-115.25,2017,007,   -6.09
39.25,-119.75,2017,007,   -1.73
39.25,-119.25,2017,007,   -1.60
39.25,-118.75,2017,007,   -1.41
39.25,-118.25,2017,007,   -1.65
39.25,-117.75,2017,007,   -3.62
39.25,-117.25,2017,007,   -5.56
39.25,-116.75,2017,007,   -6.73
39.25,-116.25,2017,007,   -7.47
39.25,-115.75,2017,007,   -7.82
39.25,-115.25,2017,007,   -8.16
39.75,-119.75,2017,007,   -2.73
39.75,-119.25,2017,007,   -2.86
39.75,-118.75,2017,007,   -2.07
39.75,-118.25,2017,007,   -1.46
39.75,-117.75,2017,007,   -2.69
39.75,-117.25,2017,007,   -4.46
39.75,-116.75,2017,007,   -6.11
39.75,-116.25,2017,007,   -7.56
39.75,-115.75,2017,007,   -8.64
39.75,-115.25,2017,007,   -9.41
40.25,-119.75,2017,007,   -3.88
40.25,-119.25,2017,007,   -3.90
40.25,-118.75,2017,007,   -3.47
40.25,-118.25,2017,007,   -2.74
40.25,-117.75,2017,007,   -3.27
40.25,-117.25,2017,007,   -4.43
40.25,-116.75,2017,007,   -5.99
40.25,-116.25,2017,007,   -8.11
40.25,-115.75,2017,007,   -9.54
40.25,-115.25,2017,007,  -10.50
40.75,-119.75,2017,007,   -5.17
40.75,-119.25,2017,007,   -5.31
40.75,-118.75,2017,007,   -5.31
40.75,-118.25,2017,007,   -4.81
40.75,-117.75,2017,007,   -5.29
